age	geography	time	obesity_dx_ccw	obesity_bmi	diabetes_dx_ccw	diabetes_a1c_6_5	n_patients_chronic
<18 Years	18041	2025-01-01	4.92	9.01	0.53	NA	3397
<18 Years	17137	2025-01-01	2.63	7.01	2.45	NA	571
<18 Years	17105	2025-01-01	2.94	8.31	0.6	0.46	4523
<18 Years	20085	2025-01-01	3.3	6.09	NA	NA	969
<18 Years	18135	2025-01-01	4.22	7.71	NA	NA	947
<18 Years	19099	2025-01-01	3.94	6.71	0.98	0.94	2459
<18 Years	19025	2025-01-01	3.46	7.96	NA	NA	867
<18 Years	20117	2025-01-01	NA	NA	NA	NA	196
<18 Years	13221	2025-01-01	2.83	7.2	NA	NA	389
<18 Years	13007	2025-01-01	NA	NA	NA	NA	22
<18 Years	17123	2025-01-01	3.65	7.35	NA	NA	1865
<18 Years	20177	2025-01-01	6.29	7.47	0.52	0.37	25147
<18 Years	17187	2025-01-01	3.13	8.24	0.81	0.43	2585
<18 Years	19129	2025-01-01	NA	NA	NA	NA	156
<18 Years	20087	2025-01-01	2.5	5.58	NA	NA	1558
<18 Years	17149	2025-01-01	NA	NA	NA	NA	49
<18 Years	18089	2025-01-01	5.43	6.06	0.63	0.38	23953
<18 Years	17175	2025-01-01	2.99	7.71	NA	NA	869
<18 Years	18091	2025-01-01	3.86	7.25	2.09	NA	621
<18 Years	19065	2025-01-01	4.37	7.51	0.62	0.71	2265
<18 Years	13253	2025-01-01	NA	NA	NA	NA	74
<18 Years	13115	2025-01-01	5.09	9.06	1.52	0.71	3224
<18 Years	16067	2025-01-01	3.98	7.69	1.24	0.81	1859
<18 Years	17011	2025-01-01	3.31	7.62	0.66	0.41	4382
<18 Years	20073	2025-01-01	NA	NA	NA	NA	141
<18 Years	18083	2025-01-01	4.08	9.63	0.34	0.21	5815
<18 Years	17125	2025-01-01	5.33	9.82	NA	NA	825
<18 Years	13313	2025-01-01	5.04	11.1	1.1	0.88	6803
<18 Years	17155	2025-01-01	3.32	7.4	NA	NA	784
<18 Years	18141	2025-01-01	7.65	7.34	0.74	0.47	9458
<18 Years	19017	2025-01-01	4.11	6.37	0.75	0.82	3062
<18 Years	18177	2025-01-01	5.14	8.48	0.48	0.17	8466
<18 Years	17033	2025-01-01	2.32	8.04	NA	NA	647
<18 Years	20137	2025-01-01	NA	NA	NA	NA	27
<18 Years	18051	2025-01-01	3.96	7.86	0.41	0.25	5661
<18 Years	18053	2025-01-01	3.18	5.91	NA	NA	1320
<18 Years	19127	2025-01-01	6.38	9.24	0.63	0.52	4610
<18 Years	17115	2025-01-01	3.98	7.75	0.95	0.45	4220
<18 Years	18065	2025-01-01	4.66	7.44	NA	NA	1115
<18 Years	17051	2025-01-01	2.96	6.63	NA	NA	709
<18 Years	19085	2025-01-01	NA	NA	NA	NA	87
<18 Years	18019	2025-01-01	3.78	7.85	0.61	0.49	18416
<18 Years	13285	2025-01-01	4.45	6.6	1.53	0.27	6333
<18 Years	19073	2025-01-01	4.74	6.93	NA	NA	274
<18 Years	18073	2025-01-01	NA	5.02	NA	NA	319
<18 Years	18027	2025-01-01	3.45	8.81	1.07	NA	1306
<18 Years	19045	2025-01-01	6.32	9.39	1.05	0.86	4174
<18 Years	18127	2025-01-01	3.35	5.34	0.93	0.64	4513
<18 Years	20041	2025-01-01	4.83	5.63	NA	NA	373
<18 Years	18049	2025-01-01	NA	7.35	NA	NA	340
<18 Years	19083	2025-01-01	3.72	7.58	NA	NA	752
<18 Years	18077	2025-01-01	3.83	8.79	0.52	0.48	2479
<18 Years	17107	2025-01-01	3.73	7.28	NA	NA	1072
<18 Years	13233	2025-01-01	4.23	7.86	2.11	1.03	1844
<18 Years	13105	2025-01-01	5.37	10.59	1.95	NA	614
<18 Years	18043	2025-01-01	3.72	8.5	0.82	0.69	7545
<18 Years	19137	2025-01-01	NA	NA	NA	NA	70
<18 Years	17095	2025-01-01	3.99	7.52	0.63	0.47	6850
<18 Years	17117	2025-01-01	3.17	5.48	NA	NA	1167
<18 Years	20039	2025-01-01	NA	NA	NA	NA	69
<18 Years	20209	2025-01-01	14.25	8.22	0.5	0.18	11364
<18 Years	20105	2025-01-01	NA	NA	NA	NA	NA
<18 Years	20161	2025-01-01	2.25	5.89	NA	NA	934
<18 Years	18021	2025-01-01	NA	NA	NA	NA	47
<18 Years	18029	2025-01-01	4.93	7.25	0.65	0.48	8829
<18 Years	19053	2025-01-01	6.87	8.72	NA	NA	975
<18 Years	20057	2025-01-01	NA	NA	NA	NA	31
<18 Years	18121	2025-01-01	NA	NA	NA	NA	20
<18 Years	20167	2025-01-01	NA	NA	NA	NA	40
<18 Years	13195	2025-01-01	3.29	6.76	2.58	1.51	1124
<18 Years	17121	2025-01-01	NA	6.62	NA	NA	287
<18 Years	18131	2025-01-01	NA	NA	NA	NA	101
<18 Years	20163	2025-01-01	NA	NA	NA	NA	14
<18 Years	19015	2025-01-01	3.73	8.11	1.37	1.18	1098
<18 Years	17099	2025-01-01	4.37	7.95	0.52	0.37	11944
<18 Years	20141	2025-01-01	NA	NA	NA	NA	NA
<18 Years	20121	2025-01-01	3.78	7.03	NA	NA	1879
<18 Years	18009	2025-01-01	NA	8.18	NA	NA	159
<18 Years	17183	2025-01-01	8.11	8.48	0.76	0.43	11673
<18 Years	20165	2025-01-01	NA	NA	NA	NA	124
<18 Years	13061	2025-01-01	NA	NA	NA	NA	42
<18 Years	18035	2025-01-01	4.13	6.43	NA	NA	1478
<18 Years	17131	2025-01-01	3.75	6.7	1.44	1.01	1388
<18 Years	20201	2025-01-01	NA	NA	NA	NA	80
<18 Years	12003	2025-01-01	4.66	9.09	0.78	0.74	2167
<18 Years	19013	2025-01-01	11.8	8.28	0.5	0.51	20834
<18 Years	18171	2025-01-01	NA	NA	NA	NA	82
<18 Years	13223	2025-01-01	4.51	6.67	0.68	0.24	20013
<18 Years	17189	2025-01-01	NA	5.56	NA	NA	216
<18 Years	19037	2025-01-01	4.96	10.12	1.39	1.19	1008
<18 Years	18099	2025-01-01	3.67	7.75	0.45	0.35	4245
<18 Years	17073	2025-01-01	4.13	7.43	0.73	0.58	4671
<18 Years	18119	2025-01-01	NA	NA	NA	NA	37
<18 Years	19157	2025-01-01	3.88	6.4	0.97	0.7	1858
<18 Years	19031	2025-01-01	4.28	5.91	NA	NA	2876
<18 Years	20067	2025-01-01	NA	NA	NA	NA	25
<18 Years	19011	2025-01-01	3.57	5.46	0.36	0.36	3590
<18 Years	18181	2025-01-01	NA	NA	NA	NA	25
<18 Years	20115	2025-01-01	NA	NA	NA	NA	21
<18 Years	19001	2025-01-01	5.38	4.66	NA	NA	279
<18 Years	17047	2025-01-01	NA	11.25	NA	NA	311
<18 Years	20065	2025-01-01	NA	NA	NA	NA	16
<18 Years	13119	2025-01-01	8.77	8.53	0.58	NA	2942
<18 Years	18151	2025-01-01	3.07	6.78	0.87	0.47	2538
<18 Years	18095	2025-01-01	5.52	7.92	0.36	0.11	13239
<18 Years	17057	2025-01-01	3.06	7.13	1.3	1.25	1767
<18 Years	17065	2025-01-01	NA	NA	NA	NA	50
<18 Years	19033	2025-01-01	6.04	8.99	0.88	1.17	3081
<18 Years	17135	2025-01-01	1.29	6.8	NA	NA	1089
<18 Years	16075	2025-01-01	4.85	7.13	0.55	0.58	3280
<18 Years	18153	2025-01-01	NA	4.91	NA	NA	224
<18 Years	20061	2025-01-01	5.91	7.05	0.46	NA	3064
<18 Years	13147	2025-01-01	8.22	8.83	NA	NA	1824
<18 Years	19187	2025-01-01	3.3	8.32	0.4	0.33	6276
<18 Years	12007	2025-01-01	4.46	9.79	0.78	0.58	2064
<18 Years	18005	2025-01-01	4.37	7.52	0.21	NA	10623
<18 Years	13033	2025-01-01	4.09	9.85	NA	NA	538
<18 Years	13295	2025-01-01	4.97	8.96	1.52	1.38	3484
<18 Years	17165	2025-01-01	NA	5.26	NA	NA	209
<18 Years	19027	2025-01-01	4.15	11.32	5.28	4.53	265
<18 Years	19077	2025-01-01	2.94	6.61	NA	NA	545
<18 Years	19115	2025-01-01	6.24	8.09	0.7	NA	1570
<18 Years	17027	2025-01-01	4.27	5.21	NA	NA	3914
<18 Years	19075	2025-01-01	3.47	5.95	NA	NA	2016
<18 Years	17201	2025-01-01	6.93	6.67	0.59	0.46	38842
<18 Years	18067	2025-01-01	3.7	7.28	0.33	NA	7998
<18 Years	19067	2025-01-01	5.92	8.75	1.75	1.48	743
<18 Years	18017	2025-01-01	4.21	6.25	NA	NA	736
<18 Years	17159	2025-01-01	3.97	8.17	NA	NA	2167
<18 Years	17161	2025-01-01	9.06	9.09	0.54	0.5	18594
<18 Years	17179	2025-01-01	3.72	6.88	0.62	0.45	20215
<18 Years	19043	2025-01-01	3.33	8.24	NA	NA	1080
<18 Years	13263	2025-01-01	NA	NA	NA	NA	77
<18 Years	19009	2025-01-01	NA	NA	NA	NA	77
<18 Years	20003	2025-01-01	5.09	7.08	NA	NA	805
<18 Years	13149	2025-01-01	NA	6.63	NA	NA	392
<18 Years	18137	2025-01-01	6.55	7.47	0.55	0.32	3479
<18 Years	13015	2025-01-01	4.31	6.81	1.29	0.52	5989
<18 Years	17173	2025-01-01	3.85	10.23	NA	NA	1222
<18 Years	20175	2025-01-01	NA	NA	NA	NA	44
<18 Years	18147	2025-01-01	3.26	6.84	1.3	0.98	1534
<18 Years	18069	2025-01-01	3.87	7.48	0.64	0.27	6285
<18 Years	17059	2025-01-01	NA	NA	NA	NA	96
<18 Years	18165	2025-01-01	NA	NA	NA	NA	107
<18 Years	18113	2025-01-01	3.97	7.14	0.64	0.37	7073
<18 Years	17025	2025-01-01	NA	5.93	NA	NA	405
<18 Years	20097	2025-01-01	NA	NA	NA	NA	NA
<18 Years	20007	2025-01-01	NA	NA	NA	NA	NA
<18 Years	12055	2025-01-01	5.44	9.65	0.99	0.71	3824
<18 Years	13311	2025-01-01	7.86	8.89	0.53	NA	3767
<18 Years	17139	2025-01-01	2.99	5.5	NA	NA	837
<18 Years	19091	2025-01-01	2.36	5.52	NA	NA	1486
<18 Years	20017	2025-01-01	NA	NA	NA	NA	116
<18 Years	18101	2025-01-01	NA	NA	NA	NA	173
<18 Years	18047	2025-01-01	5.13	6.92	NA	NA	2298
<18 Years	19123	2025-01-01	3.96	8.86	0.62	0.55	2902
<18 Years	17053	2025-01-01	4.14	6.59	1.01	NA	1184
<18 Years	17185	2025-01-01	4.84	9.23	NA	NA	455
<18 Years	17007	2025-01-01	5.92	6.67	0.53	0.39	7704
<18 Years	19105	2025-01-01	2.7	7.36	NA	NA	3071
<18 Years	13083	2025-01-01	5.74	7.95	NA	NA	679
<18 Years	12105	2025-01-01	5.54	6.75	0.82	0.56	57397
<18 Years	18103	2025-01-01	2.97	6.76	NA	NA	1954
<18 Years	19095	2025-01-01	4.4	5.09	0.59	NA	2045
<18 Years	13013	2025-01-01	4.55	7.71	0.85	0.39	8556
<18 Years	17129	2025-01-01	NA	7.31	NA	NA	438
<18 Years	18109	2025-01-01	4.16	5.48	NA	NA	1442
<18 Years	12093	2025-01-01	5.53	6.93	NA	NA	1285
<18 Years	20019	2025-01-01	NA	NA	NA	NA	16
<18 Years	20131	2025-01-01	NA	NA	NA	NA	177
<18 Years	13257	2025-01-01	9.83	8.49	0.56	0.3	4607
<18 Years	19181	2025-01-01	3.26	6.64	0.72	0.64	7198
<18 Years	18183	2025-01-01	4.07	6.23	0.48	0.2	5455
<18 Years	20037	2025-01-01	NA	NA	NA	NA	87
<18 Years	13099	2025-01-01	NA	NA	NA	NA	101
<18 Years	20051	2025-01-01	NA	NA	NA	NA	86
<18 Years	13317	2025-01-01	NA	9.23	NA	NA	195
<18 Years	12063	2025-01-01	5.52	11.6	NA	NA	362
<18 Years	17113	2025-01-01	5.19	6.23	0.58	0.45	20265
<18 Years	17103	2025-01-01	4.37	7.11	2.14	2.05	1168
<18 Years	19135	2025-01-01	4.93	7.64	NA	NA	406
<18 Years	18015	2025-01-01	NA	NA	NA	NA	186
<18 Years	13011	2025-01-01	5.86	7.17	0.74	NA	2302
<18 Years	16009	2025-01-01	NA	NA	NA	NA	32
<18 Years	20155	2025-01-01	NA	NA	NA	NA	48
<18 Years	18107	2025-01-01	NA	NA	NA	NA	66
<18 Years	20187	2025-01-01	NA	NA	NA	NA	NA
<18 Years	17037	2025-01-01	4.91	6.81	1.34	0.9	3669
<18 Years	17015	2025-01-01	4.37	6.35	NA	NA	504
<18 Years	16011	2025-01-01	2.13	3.88	NA	NA	516
<18 Years	13293	2025-01-01	6.15	6.42	NA	NA	374
<18 Years	13243	2025-01-01	NA	NA	NA	NA	29
<18 Years	17081	2025-01-01	NA	NA	NA	NA	68
<18 Years	20035	2025-01-01	NA	NA	NA	NA	26
<18 Years	19113	2025-01-01	4.47	6.13	0.46	0.37	41409
<18 Years	18045	2025-01-01	7.11	7.11	NA	NA	253
<18 Years	20099	2025-01-01	NA	NA	NA	NA	47
<18 Years	17195	2025-01-01	4.17	6.29	2.75	2.59	1272
<18 Years	20009	2025-01-01	1.91	7.71	0.46	NA	3658
<18 Years	20055	2025-01-01	NA	NA	NA	NA	71
<18 Years	17079	2025-01-01	2.89	10.38	NA	NA	761
<18 Years	13097	2025-01-01	5.21	7.1	0.7	0.35	16675
<18 Years	20053	2025-01-01	NA	NA	NA	NA	51
<18 Years	19189	2025-01-01	3.89	8.89	1.67	NA	720
<18 Years	13039	2025-01-01	3.47	6.05	0.98	0.76	3569
<18 Years	13255	2025-01-01	4.12	7.91	1.34	0.64	3273
<18 Years	18059	2025-01-01	4.59	5.95	0.24	NA	7215
<18 Years	17177	2025-01-01	6.69	7.33	2.23	1.51	1255
<18 Years	12043	2025-01-01	8.96	5.2	NA	NA	346
<18 Years	18163	2025-01-01	3.14	7.28	0.34	0.25	20606
<18 Years	17191	2025-01-01	NA	NA	NA	NA	122
<18 Years	12053	2025-01-01	4.81	8.35	0.76	0.32	4720
<18 Years	19121	2025-01-01	2.11	5.04	NA	NA	1231
<18 Years	18179	2025-01-01	2.98	6.35	NA	NA	1511
<18 Years	16005	2025-01-01	1.94	6	0.71	0.49	3498
<18 Years	19109	2025-01-01	2.93	6.93	NA	NA	375
<18 Years	19069	2025-01-01	7.66	7.88	NA	NA	444
<18 Years	19097	2025-01-01	6.16	6.86	1.63	NA	860
<18 Years	20169	2025-01-01	NA	NA	NA	NA	83
<18 Years	18087	2025-01-01	2.58	6.84	0.86	0.56	2674
<18 Years	16031	2025-01-01	3.74	6.55	1.01	0.79	1389
<18 Years	17143	2025-01-01	4.55	6.56	0.47	0.34	29548
<18 Years	19107	2025-01-01	3.86	6.68	NA	NA	1242
<18 Years	17167	2025-01-01	2.65	6.19	0.92	0.45	9134
<18 Years	17203	2025-01-01	3.05	5.55	0.33	0.28	6058
<18 Years	19093	2025-01-01	NA	6	NA	NA	300
<18 Years	20145	2025-01-01	NA	6.21	NA	NA	354
<18 Years	13059	2025-01-01	3.73	8.97	1.67	0.56	3056
<18 Years	16087	2025-01-01	4.12	6.46	NA	NA	728
<18 Years	18159	2025-01-01	3.02	6.79	NA	NA	530
<18 Years	13225	2025-01-01	4.4	8.4	NA	NA	250
<18 Years	18093	2025-01-01	NA	NA	NA	NA	139
<18 Years	18129	2025-01-01	2.12	6.32	NA	NA	3023
<18 Years	13237	2025-01-01	3.75	11.07	NA	NA	560
<18 Years	12051	2025-01-01	8.72	8.2	0.89	0.76	3269
<18 Years	13259	2025-01-01	NA	NA	NA	NA	24
<18 Years	20159	2025-01-01	NA	NA	NA	NA	113
<18 Years	17141	2025-01-01	5.66	5.74	0.63	0.38	5244
<18 Years	18117	2025-01-01	NA	8	NA	NA	200
<18 Years	17093	2025-01-01	6.08	5.89	0.72	0.53	13660
<18 Years	13201	2025-01-01	NA	NA	NA	NA	30
<18 Years	13281	2025-01-01	4.05	6.42	NA	NA	296
<18 Years	18169	2025-01-01	3.25	7.56	0.67	0.38	4776
<18 Years	19039	2025-01-01	3.83	6.46	NA	NA	758
<18 Years	12069	2025-01-01	5.2	7.19	0.71	0.51	36849
<18 Years	18001	2025-01-01	3.33	5.77	1.44	NA	901
<18 Years	18031	2025-01-01	9.06	7.06	NA	NA	1743
<18 Years	13137	2025-01-01	8.86	9.06	0.43	0.2	7033
<18 Years	13303	2025-01-01	8.36	11.85	3.83	NA	287
<18 Years	13239	2025-01-01	NA	NA	NA	NA	12
<18 Years	16077	2025-01-01	4.74	5.84	NA	NA	274
<18 Years	20079	2025-01-01	NA	NA	NA	NA	29
<18 Years	12035	2025-01-01	4.15	7.66	0.82	0.59	7949
<18 Years	13187	2025-01-01	3.93	7.14	0.69	NA	3206
<18 Years	16073	2025-01-01	7.22	7.98	0.82	0.64	1717
<18 Years	20025	2025-01-01	NA	NA	NA	NA	NA
<18 Years	20129	2025-01-01	NA	NA	NA	NA	NA
<18 Years	20143	2025-01-01	NA	NA	NA	NA	12
<18 Years	13289	2025-01-01	NA	NA	NA	NA	43
<18 Years	19173	2025-01-01	NA	6.25	NA	NA	240
<18 Years	13037	2025-01-01	NA	NA	NA	NA	30
<18 Years	18097	2025-01-01	9.84	7.39	0.28	0.11	81306
<18 Years	12075	2025-01-01	5.84	9.3	1.33	1.05	3151
<18 Years	13171	2025-01-01	2.39	7.37	NA	NA	543
<18 Years	18063	2025-01-01	6.99	5.09	NA	NA	2731
<18 Years	13145	2025-01-01	5.04	6.4	NA	NA	516
<18 Years	17091	2025-01-01	4.41	7.58	2.37	2.04	1518
<18 Years	12127	2025-01-01	5.92	7.22	0.8	0.54	33616
<18 Years	18039	2025-01-01	9.84	8.28	0.92	0.61	5529
<18 Years	19117	2025-01-01	2.11	7.09	2.11	NA	522
<18 Years	16045	2025-01-01	4.01	5.73	1.15	0.86	1397
<18 Years	19087	2025-01-01	5.1	5.45	NA	NA	1450
<18 Years	13291	2025-01-01	NA	5.47	3.79	NA	475
<18 Years	12031	2025-01-01	4.97	6.88	0.85	0.63	84374
<18 Years	13301	2025-01-01	NA	10.91	NA	NA	110
<18 Years	18123	2025-01-01	3.57	9.17	NA	NA	589
<18 Years	13163	2025-01-01	6.63	11.53	3.46	NA	347
<18 Years	13211	2025-01-01	3.69	7.2	NA	NA	597
<18 Years	12101	2025-01-01	7.27	7.2	0.66	0.23	21055
<18 Years	17045	2025-01-01	5.17	6.83	NA	NA	542
<18 Years	12089	2025-01-01	4.39	7.35	0.9	0.67	9152
<18 Years	20113	2025-01-01	NA	NA	NA	NA	34
<18 Years	20195	2025-01-01	NA	NA	NA	NA	NA
<18 Years	13245	2025-01-01	4.54	8.24	1.22	0.38	8857
<18 Years	18023	2025-01-01	NA	NA	NA	NA	146
<18 Years	12111	2025-01-01	5.6	5.65	0.36	0.08	14076
<18 Years	16027	2025-01-01	5.98	6.74	0.7	0.6	41405
<18 Years	19163	2025-01-01	6.37	7.11	0.92	0.81	16776
<18 Years	19179	2025-01-01	6.52	9.25	0.75	0.6	4690
<18 Years	18167	2025-01-01	NA	11.32	NA	NA	106
<18 Years	20045	2025-01-01	3.92	5.61	NA	NA	1302
<18 Years	13009	2025-01-01	5.41	10.51	NA	NA	314
<18 Years	18013	2025-01-01	NA	4.25	NA	NA	424
<18 Years	17075	2025-01-01	4.01	8.62	0.96	0.66	1671
<18 Years	17041	2025-01-01	3.97	5.96	0.76	0.68	2366
<18 Years	13003	2025-01-01	NA	NA	NA	NA	87
<18 Years	13191	2025-01-01	NA	NA	NA	NA	49
<18 Years	20109	2025-01-01	NA	5.49	NA	NA	255
<18 Years	16035	2025-01-01	NA	NA	NA	NA	48
<18 Years	19153	2025-01-01	4.49	6.66	0.5	0.44	72134
<18 Years	20153	2025-01-01	NA	NA	NA	NA	193
<18 Years	13139	2025-01-01	9.26	8.28	0.49	0.25	30911
<18 Years	13247	2025-01-01	4.48	7.95	1.48	0.73	3170
<18 Years	13173	2025-01-01	3.41	8.78	1.7	1.44	763
<18 Years	18003	2025-01-01	4.33	6.15	0.71	0.4	45445
<18 Years	12059	2025-01-01	6.06	9.09	NA	NA	198
<18 Years	17193	2025-01-01	3.95	7.91	NA	NA	506
<18 Years	12083	2025-01-01	4.59	7.33	1.1	0.83	25605
<18 Years	18081	2025-01-01	2.72	4.85	0.3	NA	11031
<18 Years	19193	2025-01-01	3.17	8	0.45	0.36	15620
<18 Years	17197	2025-01-01	5.63	6.27	1.06	0.81	25857
<18 Years	19021	2025-01-01	4.43	6.79	0.42	NA	4018
<18 Years	19183	2025-01-01	5.19	5.44	0.62	0.47	3217
<18 Years	19169	2025-01-01	3.43	6.65	1	0.83	3384
<18 Years	13261	2025-01-01	10.49	18.18	NA	NA	143
<18 Years	13287	2025-01-01	NA	NA	NA	NA	80
<18 Years	13157	2025-01-01	4.86	6.12	0.84	0.4	9972
<18 Years	18173	2025-01-01	2.39	6	0.47	0.38	9010
<18 Years	18085	2025-01-01	5.86	6.85	0.62	0.45	5602
<18 Years	19089	2025-01-01	NA	7.41	NA	NA	378
<18 Years	13309	2025-01-01	NA	NA	NA	NA	32
<18 Years	19125	2025-01-01	3.6	6.74	1.67	1.33	1499
<18 Years	13027	2025-01-01	6.17	6.79	NA	NA	486
<18 Years	17133	2025-01-01	NA	NA	NA	NA	66
<18 Years	16049	2025-01-01	NA	NA	NA	NA	188
<18 Years	20193	2025-01-01	2.26	5.29	NA	NA	1417
<18 Years	16003	2025-01-01	3.92	6.79	NA	NA	383
<18 Years	12057	2025-01-01	8.92	6.07	0.8	0.29	56436
<18 Years	17029	2025-01-01	3.82	6.95	0.86	NA	3034
<18 Years	17089	2025-01-01	8.15	7.68	0.59	0.4	43019
<18 Years	20049	2025-01-01	NA	NA	NA	NA	NA
<18 Years	12133	2025-01-01	6.08	9.39	NA	NA	181
<18 Years	16083	2025-01-01	5.74	5.79	0.69	0.55	11340
<18 Years	13045	2025-01-01	3.83	7.28	1.87	0.99	5359
<18 Years	20181	2025-01-01	NA	4.15	NA	NA	289
<18 Years	12097	2025-01-01	6.5	6.18	0.74	0.56	46782
<18 Years	20119	2025-01-01	NA	NA	NA	NA	NA
<18 Years	20063	2025-01-01	NA	NA	NA	NA	50
<18 Years	12119	2025-01-01	7.79	7.04	0.86	0.7	3837
<18 Years	13189	2025-01-01	3.43	7.35	2.45	NA	612
<18 Years	16063	2025-01-01	8.88	7.75	NA	NA	529
<18 Years	20081	2025-01-01	NA	NA	NA	NA	NA
<18 Years	20101	2025-01-01	NA	NA	NA	NA	15
<18 Years	19177	2025-01-01	2.89	6.32	NA	NA	380
<18 Years	17031	2025-01-01	10.91	6.86	0.59	0.47	323381
<18 Years	13241	2025-01-01	8.86	8.29	NA	NA	1580
<18 Years	13133	2025-01-01	4.59	12.78	NA	NA	1025
<18 Years	17049	2025-01-01	1.41	5.99	NA	NA	2840
<18 Years	19079	2025-01-01	3.5	6.39	NA	NA	657
<18 Years	20199	2025-01-01	NA	NA	NA	NA	61
<18 Years	20179	2025-01-01	NA	NA	NA	NA	132
<18 Years	20185	2025-01-01	NA	7.49	NA	NA	227
<18 Years	13063	2025-01-01	4.66	5.88	1.08	0.55	14240
<18 Years	12029	2025-01-01	4.78	8.53	NA	NA	774
<18 Years	19141	2025-01-01	1.67	6.56	NA	NA	2515
<18 Years	13271	2025-01-01	NA	NA	NA	NA	59
<18 Years	16053	2025-01-01	8.81	6.11	0.74	0.56	3222
<18 Years	12125	2025-01-01	4.48	7.66	1.29	NA	1005
<18 Years	13087	2025-01-01	9.64	14.46	NA	NA	166
<18 Years	13269	2025-01-01	NA	NA	NA	NA	57
<18 Years	19035	2025-01-01	NA	4.43	NA	NA	655
<18 Years	17035	2025-01-01	3.34	6.49	NA	NA	539
<18 Years	20135	2025-01-01	NA	NA	NA	NA	32
<18 Years	12107	2025-01-01	5.44	9.34	1.37	0.95	3802
<18 Years	12023	2025-01-01	5.13	9.24	1.5	1.23	3410
<18 Years	13231	2025-01-01	NA	6.38	NA	NA	611
<18 Years	13151	2025-01-01	3.41	5.92	1.12	0.51	13605
<18 Years	19147	2025-01-01	NA	6.07	NA	NA	214
<18 Years	19175	2025-01-01	5.26	8.16	NA	NA	380
<18 Years	12013	2025-01-01	NA	NA	NA	NA	107
<18 Years	17023	2025-01-01	5.32	9.22	NA	NA	282
<18 Years	12019	2025-01-01	4.51	6.54	1.02	0.81	20737
<18 Years	19111	2025-01-01	3.79	7.33	0.79	0.76	2770
<18 Years	12039	2025-01-01	6.46	8.99	NA	NA	356
<18 Years	13279	2025-01-01	NA	11.64	NA	NA	146
<18 Years	13035	2025-01-01	3.08	6.79	1.19	NA	1591
<18 Years	13143	2025-01-01	3.11	6.55	1.76	NA	1190
<18 Years	20023	2025-01-01	NA	NA	NA	NA	93
<18 Years	20077	2025-01-01	NA	NA	NA	NA	NA
<18 Years	19143	2025-01-01	1.83	4.98	NA	NA	602
<18 Years	17111	2025-01-01	3.95	5.38	0.67	0.59	20563
<18 Years	13321	2025-01-01	NA	10.77	NA	NA	130
<18 Years	13079	2025-01-01	NA	NA	NA	NA	46
<18 Years	17147	2025-01-01	3.28	4.94	0.51	0.51	2347
<18 Years	13273	2025-01-01	NA	NA	NA	NA	52
<18 Years	12017	2025-01-01	3.58	8.96	1.54	1.19	4027
<18 Years	17109	2025-01-01	2.33	4.98	1.8	NA	944
<18 Years	12121	2025-01-01	4.58	7.85	0.95	0.79	1898
<18 Years	16047	2025-01-01	7.48	6.5	1.12	1.05	1431
<18 Years	13075	2025-01-01	3.48	6.95	NA	NA	604
<18 Years	12041	2025-01-01	3.78	7.81	1.43	1.26	1191
<18 Years	19061	2025-01-01	6.31	5.92	0.7	0.61	8179
<18 Years	13161	2025-01-01	NA	NA	NA	NA	62
<18 Years	20093	2025-01-01	NA	NA	NA	NA	NA
<18 Years	19131	2025-01-01	NA	NA	NA	NA	162
<18 Years	13125	2025-01-01	NA	NA	NA	NA	79
<18 Years	12117	2025-01-01	6.25	5.54	0.58	0.37	41859
<18 Years	13181	2025-01-01	NA	7.66	NA	NA	209
<18 Years	19057	2025-01-01	4.48	7.52	0.58	0.58	4307
<18 Years	13043	2025-01-01	NA	NA	NA	NA	60
<18 Years	19133	2025-01-01	NA	4.67	NA	NA	257
<18 Years	17063	2025-01-01	3.46	6.33	1.25	1.1	1358
<18 Years	13093	2025-01-01	NA	NA	NA	NA	54
<18 Years	19003	2025-01-01	NA	NA	NA	NA	70
<18 Years	13017	2025-01-01	NA	14.73	NA	NA	129
<18 Years	13107	2025-01-01	5.88	9.8	NA	NA	204
<18 Years	12071	2025-01-01	6.45	6.44	0.64	0.52	69072
<18 Years	19051	2025-01-01	4.3	7.29	NA	NA	535
<18 Years	20091	2025-01-01	6.68	5.09	0.37	0.13	31805
<18 Years	13069	2025-01-01	5.14	12.33	NA	NA	292
<18 Years	13183	2025-01-01	NA	NA	NA	NA	58
<18 Years	13101	2025-01-01	6.25	NA	NA	NA	176
<18 Years	13165	2025-01-01	NA	NA	NA	NA	114
<18 Years	20095	2025-01-01	NA	NA	NA	NA	16
<18 Years	20047	2025-01-01	NA	NA	NA	NA	71
<18 Years	12103	2025-01-01	14.22	6.86	0.52	0.16	16636
<18 Years	13167	2025-01-01	NA	NA	NA	NA	68
<18 Years	16043	2025-01-01	NA	NA	NA	NA	53
<18 Years	13159	2025-01-01	NA	6.48	NA	NA	355
<18 Years	13153	2025-01-01	3.77	10.15	1.48	NA	1487
<18 Years	13277	2025-01-01	8.71	12.92	NA	NA	356
<18 Years	19049	2025-01-01	2.58	4.54	0.52	0.51	12263
<18 Years	13283	2025-01-01	NA	NA	NA	NA	45
<18 Years	13089	2025-01-01	6.03	4.92	0.84	0.45	46593
<18 Years	19081	2025-01-01	4.95	8.56	NA	NA	444
<18 Years	13185	2025-01-01	4.09	4.78	0.96	0.58	7700
