Session Title,Heat only NDVA county year 2018-2025,,
Session ID,2792486,,
Data Model,Patients,,
Population Base,All Patients,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence: STATES_ND_VA,"Encounter Type: Emergency, Emergency to Inpatient",
Session Date Range,1/1/2018 - 12/31/2025,,
Measure,Number of Patients,,
Export User,Stephanie Perniciaro,,
Date of Export,1/22/2026,,
,,,
,,,
,Diagnosis (Encounter),Heat,"Total: Total includes all data, including data from columns not currently displayed."
Year,County of Residence,,
,"RANDOLPH, WV",10 or fewer,1294
,"INDIANA, PA",10 or fewer,1880
,"MADISON, VA",10 or fewer,1616
,"WHARTON, TX",10 or fewer,975
,"WAYNE, PA",10 or fewer,850
,"CALHOUN, SC",10 or fewer,155
,"PALO PINTO, TX",10 or fewer,996
,"BLEDSOE, TN",10 or fewer,2284
,"CAROLINE, VA",10 or fewer,1772
,"WESTMORELAND, VA",10 or fewer,2265
,"SCIOTO, OH",10 or fewer,1742
,"VAN WERT, OH",10 or fewer,1119
,"CLARKE, VA",10 or fewer,1149
,"POLK, TX",10 or fewer,1076
,"TITUS, TX",10 or fewer,241
,"BURLESON, TX",10 or fewer,1587
,"BUCKINGHAM, VA",10 or fewer,2023
,"BAMBERG, SC",10 or fewer,157
,"FALLS CHURCH CITY, VA",10 or fewer,1491
,"SALUDA, SC",10 or fewer,1390
,"WINDHAM, VT",10 or fewer,1071
,"HENRY, VA",10 or fewer,574
,"POQUOSON CITY, VA",10 or fewer,1896
,"CHEROKEE, OK",10 or fewer,1003
,"PAULDING, OH",10 or fewer,1773
,"MORROW, OR",10 or fewer,469
,"EDGEFIELD, SC",10 or fewer,471
,"WALSH, ND",10 or fewer,1962
,"PITTSYLVANIA, VA",10 or fewer,900
,"WICHITA, TX",10 or fewer,914
,"BARBOUR, WV",10 or fewer,1700
,"CRAWFORD, PA",10 or fewer,1170
,"UPSHUR, TX",10 or fewer,230
,"MEADE, SD",10 or fewer,1170
,"BOSQUE, TX",10 or fewer,1125
,"MONROE, OH",10 or fewer,408
,"PITTSBURG, OK",10 or fewer,882
,"GUADALUPE, TX",10 or fewer,531
,"PERRY, OH",10 or fewer,976
,"HANCOCK, WV",10 or fewer,435
,"HARDY, WV",10 or fewer,586
,"WILLIAMSBURG CITY, VA",10 or fewer,1730
,"LIMESTONE, TX",10 or fewer,1354
,"LAWRENCE, OH",10 or fewer,3027
,"WILLIAMS, ND",10 or fewer,680
,"HARRISON, OH",10 or fewer,197
,"WAYNESBORO CITY, VA",10 or fewer,1683
,"SUMMIT, UT",10 or fewer,742
,"UNION, SD",10 or fewer,1436
,"GRANT, WV",10 or fewer,527
,"LEE, SC",10 or fewer,91
,"RICHMOND, VA",10 or fewer,1928
,"BROOKE, WV",10 or fewer,285
,"MATHEWS, VA",10 or fewer,1861
,"ROBERTSON, TX",10 or fewer,1331
,"ORANGE, TX",10 or fewer,815
,"PAWNEE, OK",10 or fewer,1192
,"HOCKING, OH",10 or fewer,760
,"LYNCHBURG CITY, VA",10 or fewer,1011
,"RITCHIE, WV",10 or fewer,1859
,"DOUGLAS, OR",10 or fewer,1037
