Session Title,Heat only WAWY county year 2018-2025,,
Session ID,2792488,,
Data Model,Patients,,
Population Base,All Patients,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence: STATES_WA_WY,"Encounter Type: Emergency, Emergency to Inpatient",
Session Date Range,1/1/2018 - 12/31/2025,,
Measure,Number of Patients,,
Export User,Stephanie Perniciaro,,
Date of Export,1/22/2026,,
,,,
,,,
,Diagnosis (Encounter),Heat,"Total: Total includes all data, including data from columns not currently displayed."
Year,County of Residence,,
,"EAU CLAIRE, WI",10 or fewer,6225
,"OUTAGAMIE, WI",10 or fewer,4150
,"CHIPPEWA, WI",10 or fewer,6052
,"MARSHALL, WV",10 or fewer,5121
,"UPSHUR, WV",10 or fewer,5620
,"JACKSON, WV",10 or fewer,3907
,"OCONTO, WI",10 or fewer,4279
,"JEFFERSON, WI",10 or fewer,3738
,"NICHOLAS, WV",10 or fewer,5144
,"MINERAL, WV",10 or fewer,4177
,"DODGE, WI",10 or fewer,3141
,"TREMPEALEAU, WI",10 or fewer,3606
,"ALBANY, WY",10 or fewer,3675
,"FOND DU LAC, WI",10 or fewer,2143
,"COLUMBIA, WI",10 or fewer,2807
,"PRESTON, WV",10 or fewer,2105
,"ISLAND, WA",10 or fewer,2109
,"GRANT, WI",10 or fewer,2949
,"VERNON, WI",10 or fewer,2787
,"GRANT, WA",10 or fewer,2070
,"HAMPSHIRE, WV",10 or fewer,744
,"MONROE, WI",10 or fewer,2118
,"WETZEL, WV",10 or fewer,1664
,"WHATCOM, WA",10 or fewer,1582
,"BRAXTON, WV",10 or fewer,2861
,"MORGAN, WV",10 or fewer,1060
,"LEWIS, WV",10 or fewer,1988
,"KEWAUNEE, WI",10 or fewer,2010
,"SPOKANE, WA",10 or fewer,1093
,"SAUK, WI",10 or fewer,1439
,"TAYLOR, WV",10 or fewer,1935
,"PARK, WY",10 or fewer,223
,"RANDOLPH, WV",10 or fewer,1255
,"GREEN, WI",10 or fewer,1535
,"ADAMS, WI",10 or fewer,1996
,"THURSTON, WA",10 or fewer,1063
,"BARBOUR, WV",10 or fewer,1509
,"KITSAP, WA",10 or fewer,880
,"SHAWANO, WI",10 or fewer,1393
,"JUNEAU, WI",10 or fewer,1349
,"HANCOCK, WV",10 or fewer,404
,"HARDY, WV",10 or fewer,571
,"CAMPBELL, WY",10 or fewer,369
,"GRANT, WV",10 or fewer,500
,"BROOKE, WV",10 or fewer,358
,"RITCHIE, WV",10 or fewer,1643
,"DOOR, WI",10 or fewer,992
,"FAYETTE, WV",10 or fewer,954
,"CALUMET, WI",10 or fewer,979
,"OKANOGAN, WA",10 or fewer,833
,"RALEIGH, WV",10 or fewer,471
,"POLK, WI",10 or fewer,556
,"SAINT CROIX, WI",10 or fewer,602
,"RUSK, WI",10 or fewer,308
,"BENTON, WA",10 or fewer,650
,"PUTNAM, WV",10 or fewer,287
,"YAKIMA, WA",10 or fewer,639
,"BURNETT, WI",10 or fewer,392
,"CLAY, WV",10 or fewer,993
,"LINCOLN, WY",10 or fewer,145
,"CRAWFORD, WI",10 or fewer,851
,"TYLER, WV",10 or fewer,607
,"WEBSTER, WV",10 or fewer,1089
,"JACKSON, WI",10 or fewer,842
,"BUFFALO, WI",10 or fewer,667
,"MCDOWELL, WV",10 or fewer,131
,"MINGO, WV",10 or fewer,86
,"PENDLETON, WV",10 or fewer,660
,"DODDRIDGE, WV",10 or fewer,1064
,"MARATHON, WI",10 or fewer,557
,"IOWA, WI",10 or fewer,696
,"WAUSHARA, WI",10 or fewer,742
,"DUNN, WI",10 or fewer,723
,"CABELL, WV",10 or fewer,449
,"PLEASANTS, WV",10 or fewer,916
,"WIRT, WV",10 or fewer,929
,"RICHLAND, WI",10 or fewer,592
,"WAUPACA, WI",10 or fewer,560
,"MARQUETTE, WI",10 or fewer,593
,"SWEETWATER, WY",10 or fewer,359
,"WOOD, WI",10 or fewer,485
,"NATRONA, WY",10 or fewer,338
,"PIERCE, WI",10 or fewer,297
,"CARBON, WY",10 or fewer,522
,"BARRON, WI",10 or fewer,454
,"GREENBRIER, WV",10 or fewer,377
,"LEWIS, WA",10 or fewer,392
,"GREEN LAKE, WI",10 or fewer,503
,"PORTAGE, WI",10 or fewer,407
,"BAYFIELD, WI",10 or fewer,456
,"SAWYER, WI",10 or fewer,328
,"MASON, WV",10 or fewer,368
,"TUCKER, WV",10 or fewer,212
,"GILMER, WV",10 or fewer,521
,"CLARK, WI",10 or fewer,448
,"PEPIN, WI",10 or fewer,170
,"KITTITAS, WA",10 or fewer,301
,"UINTA, WY",10 or fewer,254
,"ROANE, WV",10 or fewer,294
,"FREMONT, WY",10 or fewer,258
,"LAFAYETTE, WI",10 or fewer,316
,"KLICKITAT, WA",10 or fewer,280
,"CLALLAM, WA",10 or fewer,238
,"WASHBURN, WI",10 or fewer,312
,"GRAYS HARBOR, WA",10 or fewer,263
,"CALHOUN, WV",10 or fewer,331
,"BOONE, WV",10 or fewer,93
,"MONROE, WV",10 or fewer,86
,"PACIFIC, WA",10 or fewer,268
,"FRANKLIN, WA",10 or fewer,199
,"LOGAN, WV",10 or fewer,134
,"MASON, WA",10 or fewer,221
,"WYOMING, WV",10 or fewer,105
,"ASHLAND, WI",10 or fewer,287
,"LINCOLN, WV",10 or fewer,72
,"WESTON, WY",10 or fewer,212
,"SAN JUAN, WA",10 or fewer,214
,"GOSHEN, WY",10 or fewer,185
,"ONEIDA, WI",10 or fewer,206
,"TETON, WY",10 or fewer,135
,"WAYNE, WV",10 or fewer,157
,"WHITMAN, WA",10 or fewer,136
,"PLATTE, WY",10 or fewer,220
,"SUMMERS, WV",10 or fewer,62
,"SHERIDAN, WY",10 or fewer,161
,"SKAMANIA, WA",10 or fewer,223
,"WALLA WALLA, WA",10 or fewer,163
,"BIG HORN, WY",10 or fewer,56
,"CROOK, WY",10 or fewer,141
,"SUBLETTE, WY",10 or fewer,86
,"POCAHONTAS, WV",10 or fewer,158
,"VILAS, WI",10 or fewer,168
,"MENOMINEE, WI",10 or fewer,219
,"LINCOLN, WI",10 or fewer,139
,"LANGLADE, WI",10 or fewer,155
,"JEFFERSON, WA",10 or fewer,112
,"STEVENS, WA",10 or fewer,88
,"TAYLOR, WI",10 or fewer,110
,"FOREST, WI",10 or fewer,109
,"CONVERSE, WY",10 or fewer,92
,"PRICE, WI",10 or fewer,100
,"WAHKIAKUM, WA",10 or fewer,84
,"ASOTIN, WA",10 or fewer,63
,"WASHAKIE, WY",10 or fewer,46
,"ADAMS, WA",10 or fewer,55
,"FLORENCE, WI",10 or fewer,68
,"IRON, WI",10 or fewer,61
,"JOHNSON, WY",10 or fewer,37
,"LINCOLN, WA",10 or fewer,26
,"PEND OREILLE, WA",10 or fewer,35
,"HOT SPRINGS, WY",10 or fewer,36
,"FERRY, WA",10 or fewer,26
,"NIOBRARA, WY",10 or fewer,27
,"COLUMBIA, WA",10 or fewer,12
,"GARFIELD, WA",10 or fewer,10 or fewer
,None of the above,17,17734
,Total,491,777848
Jan 1 – Dec 31 2021,"MILWAUKEE, WI",69,114277
,"KING, WA",135,74992
,"DANE, WI",41,58820
,"CLARK, WA",68,43305
,"BROWN, WI",30,42053
,"SNOHOMISH, WA",31,16925
,"BERKELEY, WV",25,26231
,"WAUKESHA, WI",21,20257
,"ROCK, WI",20,23922
,"LARAMIE, WY",12,18610
,"RACINE, WI",15,13394
,"SHEBOYGAN, WI",10 or fewer,17305
,"KENOSHA, WI",15,16510
,"WALWORTH, WI",17,17563
,"LA CROSSE, WI",22,17133
,"SKAGIT, WA",18,13067
,"WOOD, WV",12,15683
,"HARRISON, WV",10 or fewer,16944
,"CHELAN, WA",10 or fewer,13428
,"MONONGALIA, WV",10 or fewer,10398
,"WINNEBAGO, WI",14,10929
,"JEFFERSON, WV",13,11277
,"MARION, WV",10 or fewer,13553
,"MANITOWOC, WI",11,9716
,"WASHINGTON, WI",10 or fewer,8114
,"OZAUKEE, WI",10 or fewer,7645
,"PIERCE, WA",14,5430
,"MERCER, WV",10 or fewer,667
,"KANAWHA, WV",10 or fewer,1620
,"DOUGLAS, WI",12,8069
,"MARINETTE, WI",10 or fewer,7558
,"COWLITZ, WA",10 or fewer,5126
,"DOUGLAS, WA",10 or fewer,6945
,"OHIO, WV",10 or fewer,2625
,"EAU CLAIRE, WI",10 or fewer,6688
,"OUTAGAMIE, WI",10 or fewer,5512
,"CHIPPEWA, WI",10 or fewer,6775
,"MARSHALL, WV",10 or fewer,5801
,"UPSHUR, WV",10 or fewer,6910
,"JACKSON, WV",11,6167
,"OCONTO, WI",10 or fewer,5000
,"JEFFERSON, WI",10 or fewer,4215
,"NICHOLAS, WV",10 or fewer,6149
,"MINERAL, WV",10 or fewer,4878
,"DODGE, WI",10 or fewer,3544
,"TREMPEALEAU, WI",10 or fewer,3851
,"ALBANY, WY",10 or fewer,4266
,"FOND DU LAC, WI",10 or fewer,2447
,"COLUMBIA, WI",10 or fewer,3228
,"PRESTON, WV",10 or fewer,2404
,"ISLAND, WA",10 or fewer,2424
,"GRANT, WI",10 or fewer,3393
,"VERNON, WI",10 or fewer,3313
,"GRANT, WA",10 or fewer,2518
,"HAMPSHIRE, WV",10 or fewer,772
