Session Title,OBESITY by ICD and BMI County Age 2024,,,
Session ID,2776918,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States ND_VA,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2024 - 12/31/2024,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/14/2025,,,
,,,,
,,,,
,Measures,BMI 30+ (%),OBESITY (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"LOVING, TX",-,-,10 or fewer
,"JEFFERSON, OR",7.61%,4.98%,4456
,"RHEA, TN",7.21%,4.71%,1401
,"SUMMIT, OH",5.81%,6.54%,32232
,"ORANGE, VA",7.46%,5.49%,4865
,"TIOGA, PA",6.59%,2.07%,3568
,"SHENANDOAH, VA",7.77%,3.39%,6793
,"ATHENS, OH",7.64%,5.40%,4423
,"BRADLEY, TN",8.76%,6.51%,4884
,"BEXAR, TX",7.31%,9.25%,77540
,"FANNIN, TX",6.68%,3.63%,1212
,"GREENE, TN",8.74%,3.36%,9578
,"HOPKINS, TX",8.84%,5.08%,984
,"CARTER, TN",9.04%,2.56%,4644
,"LIMESTONE, TX",8.54%,4.65%,1440
,"RICHLAND, SC",6.86%,4.57%,36539
,"NEW KENT, VA",6.17%,3.29%,2738
,"OLIVER, ND",6.13%,7.28%,261
,"UVALDE, TX",7.14%,-,308
,"MARION, TX",13.86%,-,101
,"CROOK, OR",5.59%,4.36%,4522
,"UPTON, TX",-,-,72
,"BEDFORD, VA",7.17%,0.97%,1966
,"LANCASTER, VA",9.55%,5.03%,1372
,"PORTAGE, OH",5.37%,5.10%,12395
,"BLAIR, PA",7.28%,1.94%,1085
,"CHESTERFIELD, VA",7.13%,4.17%,28049
,"ALLENDALE, SC",7.58%,6.16%,211
,"GRIGGS, ND",6.68%,-,434
,"SWISHER, TX",-,-,73
,"SULLIVAN, TN",8.61%,2.64%,16045
,"SMITH, TX",7.50%,3.90%,19583
