Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2025,,,
Session ID,2775950,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States AL-DE,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2025 - 10/30/2025,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/12/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
,"MARENGO, AL",-,-,58
,"WINSTON, AL",-,-,25
,"PHILLIPS, AR",-,-,172
,"MONROE, AR",-,-,168
,"CONECUH, AL",-,-,68
,"CLAY, AL",-,-,18
,"WILCOX, AL",-,-,23
,"SUSSEX, DE",1.70%,2.73%,7548
,"MONROE, AL",-,-,125
,"MISSISSIPPI, AR",-,2.51%,677
,"SHARP, AR",-,-,135
,"KODIAK ISLAND, AK",-,-,230
,"POINSETT, AR",1.46%,2.08%,961
,"LAWRENCE, AL",-,-,10 or fewer
,"MILLER, AR",3.08%,3.96%,454
,"JACKSON, AL",-,-,91
,"LOGAN, AR",-,-,222
,"COFFEE, AL",-,1.90%,580
,"SAINT FRANCIS, AR",-,-,216
,"JEFFERSON, AR",2.98%,3.62%,1242
,"PRAIRIE, AR",-,-,197
,"JOHNSON, AR",-,-,334
,"SEBASTIAN, AR",2.05%,2.75%,3165
,"CHAMBERS, AL",-,-,199
,"LAMAR, AL",-,-,213
,"SANTA BARBARA, CA",0.66%,1.21%,2722
,"RANDOLPH, AL",-,-,122
,"ARKANSAS, AR",1.47%,2.54%,747
,"BALDWIN, AL",1.67%,2.93%,4067
,"PIMA, AZ",1.69%,2.30%,19997
,"COCHISE, AZ",5.84%,5.84%,377
,"SAN FRANCISCO, CA",0.82%,1.21%,15416
,"INDEPENDENCE, AR",2.88%,3.84%,417
,"CLARK, AR",1.50%,2.50%,801
,"NEVADA, AR",-,-,181
,"GRAHAM, AZ",-,-,72
,"CALHOUN, AL",-,-,190
,"NAPA, CA",1.08%,1.57%,2038
,"DALLAS, AR",-,-,112
,"FRANKLIN, AL",-,-,65
,"CRAWFORD, AR",2.00%,2.75%,1601
,"SOLANO, CA",1.05%,1.77%,4969
,"HENRY, AL",-,-,176
,"SAINT CLAIR, AL",-,-,49
,"NAVAJO, AZ",-,-,112
,"HOUSTON, AL",1.17%,2.86%,1711
,"CRAIGHEAD, AR",1.48%,2.49%,4741
,"LAFAYETTE, AR",-,-,37
,"PERRY, AR",-,-,234
,"COLBERT, AL",-,-,27
,"MONTEREY, CA",1.62%,2.22%,13495
,"ALAMEDA, CA",1.01%,1.74%,28588
,"CRITTENDEN, AR",1.53%,1.83%,1638
,"GENEVA, AL",-,-,281
,"CLEBURNE, AL",-,-,37
,"CONTRA COSTA, CA",0.92%,1.59%,22779
,"LEE, AR",-,-,65
,"GREENE, AR",1.98%,3.11%,1060
,"COLUMBIA, AR",-,-,221
,"SONOMA, CA",1.09%,1.48%,9977
,"ESCAMBIA, AL",4.47%,6.19%,291
,"ETOWAH, AL",-,2.81%,392
,"SISKIYOU, CA",-,-,305
,"NORTHWEST ARCTIC, AK",-,-,10 or fewer
,"JACKSON, CO",-,-,21
,"CLAY, AR",8.00%,9.33%,150
,"LA PAZ, AZ",-,-,24
,"LAWRENCE, AR",-,-,247
,"CROSS, AR",-,3.10%,451
,"DALE, AL",-,4.22%,427
,"CROWLEY, CO",-,-,44
,"WASHINGTON, CO",-,-,30
,"FRANKLIN, AR",-,-,208
,"BETHEL, AK",-,-,10 or fewer
,"DALLAS, AL",-,-,15
,"SAN JOAQUIN, CA",0.88%,2.40%,8037
,"SAN BERNARDINO, CA",1.82%,3.29%,21334
,"MESA, CO",1.27%,1.91%,3766
,"PUEBLO, CO",1.68%,2.81%,3814
,"CLEBURNE, AR",-,2.23%,717
,"ALEUTIANS EAST, AK",-,-,10 or fewer
,"SEDGWICK, CO",-,-,14
,"CALHOUN, AR",-,-,51
,"FULTON, AR",-,-,44
,"SANTA CRUZ, AZ",-,-,218
,"COVINGTON, AL",-,-,43
,"MODOC, CA",-,-,44
,"HUMBOLDT, CA",0.97%,1.29%,4634
,"UNION, AR",4.21%,6.15%,309
,"CULLMAN, AL",-,-,38
,"FRESNO, CA",1.36%,2.84%,29780
,"OTERO, CO",-,-,203
,"KERN, CA",1.05%,2.45%,16256
,"MORGAN, CO",-,-,236
,"LASSEN, CA",-,-,239
,"CRENSHAW, AL",-,-,12
,"NEW LONDON, CT",0.98%,1.63%,8615
,"LOS ANGELES, CA",0.92%,1.71%,40111
,"MARICOPA, AZ",0.79%,1.25%,55568
,"MORGAN, AL",-,-,42
,"COSTILLA, CO",-,-,11
,"LONOKE, AR",1.28%,2.35%,1955
,"FAIRFIELD, CT",0.70%,1.42%,16542
,"GREENLEE, AZ",-,-,17
,"LAUDERDALE, AL",-,-,41
,"YUKON KOYUKUK, AK",-,-,10 or fewer
,"MOFFAT, CO",-,-,643
,"MIDDLESEX, CT",0.70%,1.29%,6182
,"BULLOCK, AL",-,-,10 or fewer
,"TRINITY, CA",-,-,36
,"PROWERS, CO",-,-,88
,"HOT SPRING, AR",-,2.72%,662
,"WINDHAM, CT",1.23%,2.00%,3899
,"GILA, AZ",-,-,83
,"WHITE, AR",2.72%,4.31%,882
,"HUERFANO, CO",-,-,43
,"SALINE, AR",1.77%,2.24%,2765
,"HEMPSTEAD, AR",-,-,154
,"LITTLE RIVER, AR",-,-,86
,"MENDOCINO, CA",0.88%,1.59%,1827
,"AUTAUGA, AL",-,-,35
,"NEW HAVEN, CT",0.99%,1.85%,14402
,"PIKE, AL",-,-,43
,"PLUMAS, CA",-,-,107
,"YOLO, CA",0.96%,1.52%,3549
,"SANTA CRUZ, CA",1.65%,2.45%,3998
