,"RIO BLANCO, CO",40.48%,15.48%,84
,"RIO GRANDE, CO",44.92%,24.58%,118
,"MENDOCINO, CA",38.92%,23.10%,3420
,"HOONAH ANGOON, AK",-,-,10 or fewer
,"MONTROSE, CO",37.82%,16.35%,312
,"MARION, AR",47.06%,-,51
,"EL PASO, CO",39.43%,17.84%,46899
,"CHILTON, AL",-,-,14
,"COSTILLA, CO",35.00%,-,40
,"GLENN, CA",32.17%,-,143
,"DOLORES, CO",-,-,12
,"MARIPOSA, CA",31.98%,13.20%,197
,"LARIMER, CO",33.19%,16.16%,28015
,"MATANUSKA SUSITNA, AK",24.19%,-,62
,"ALAMOSA, CO",35.37%,20.73%,164
,"FAIRBANKS NORTH STAR, AK",28.41%,-,88
,"SANTA CRUZ, CA",33.82%,19.35%,6859
,"JUNEAU, AK",34.29%,-,35
,"AMADOR, CA",30.54%,8.37%,239
,"KIT CARSON, CO",40.23%,18.39%,87
,"WRANGELL, AK",-,-,10 or fewer
,"PARK, CO",28.69%,12.26%,359
,"NEWTON, AR",-,-,24
,"CUSTER, CO",26.74%,-,86
,"ALAMEDA, CA",34.03%,16.13%,58501
,"ARAPAHOE, CO",36.59%,17.32%,36351
,"CONTRA COSTA, CA",36.92%,17.84%,36209
,"NEW CASTLE, DE",47.72%,26.59%,11169
,"PINAL, AZ",34.99%,16.15%,4761
,"MERCED, CA",44.53%,22.29%,2607
,"YAVAPAI, AZ",21.24%,9.59%,1158
,"VALDEZ CORDOVA, AK",-,-,10 or fewer
,"MONTEZUMA, CO",34.38%,22.92%,96
,"BOONE, AR",42.11%,22.11%,95
,"DENVER, CO",30.65%,13.27%,55579
,"ORANGE, CA",28.54%,16.55%,75606
,"SACRAMENTO, CA",29.70%,16.63%,30517
,"SUTTER, CA",27.03%,11.58%,518
,"JEFFERSON, CO",29.17%,12.99%,24464
,"BROOMFIELD, CO",30.64%,13.90%,4252
,"HINSDALE, CO",-,-,10 or fewer
,"MARIN, CA",34.55%,19.89%,7525
,"SAGUACHE, CO",34.21%,-,38
,"YOLO, CA",30.08%,11.90%,4402
,"COLUSA, CA",30.53%,12.63%,95
,"DOUGLAS, CO",27.92%,13.24%,22972
,"MONO, CA",22.45%,12.24%,98
,"TUOLUMNE, CA",18.35%,10.55%,218
,"GILPIN, CO",23.50%,8.50%,200
,"SANTA CLARA, CA",28.27%,13.62%,54724
,"BUTTE, CA",25.24%,5.30%,1038
,"GARFIELD, CO",26.20%,11.94%,603
,"MINERAL, CO",-,-,10 or fewer
,"SITKA, AK",-,-,10 or fewer
,"ARCHULETA, CO",21.43%,-,70
,"ANCHORAGE, AK",23.56%,11.06%,208
,"EL DORADO, CA",20.82%,9.25%,2844
,"CHAFFEE, CO",21.82%,9.55%,220
,"CLEAR CREEK, CO",24.06%,9.77%,133
,"SAN LUIS OBISPO, CA",24.19%,11.56%,649
,"BOULDER, CO",22.73%,11.11%,22183
,"SAN MATEO, CA",25.31%,13.33%,21513
,"CARROLL, AR",36.11%,22.22%,72
,"LAKE, CO",24.07%,-,54
,"SAN JUAN, CO",-,-,10 or fewer
,"SAN FRANCISCO, CA",20.58%,10.73%,35837
,"PLACER, CA",19.11%,8.55%,4244
,"STANISLAUS, CA",22.87%,13.54%,2785
,"GRAND, CO",23.67%,8.88%,338
,"WASHINGTON, AR",37.74%,16.17%,1558
,"ROUTT, CO",19.50%,9.65%,2467
,"LA PLATA, CO",23.41%,8.29%,205
,"OURAY, CO",-,-,34
,"GUNNISON, CO",23.60%,9.94%,161
,"YAKUTAT, AK",-,-,10 or fewer
,"NEVADA, CA",14.59%,5.67%,617
,"MADISON, AR",46.67%,-,75
,"SUMMIT, CO",21.72%,10.11%,267
,"BENTON, AR",35.02%,13.88%,1088
,"COCONINO, AZ",11.06%,5.65%,814
,"LAKE AND PENINSULA, AK",-,-,10 or fewer
,"EAGLE, CO",14.86%,6.08%,444
,"VENTURA, CA",10.66%,5.47%,2813
,"PITKIN, CO",10.38%,3.69%,732
,"SAN MIGUEL, CO",-,-,77
,None of the above,33.24%,19.51%,283116
,Total,37.66%,20.17%,1967776
≥ 45 and < 55 Years,"KUSILVAK, AK",-,-,10 or fewer
,"COOSA, AL",-,-,12
,"WALKER, AL",65.22%,34.06%,138
,"CLEBURNE, AL",60.85%,32.38%,281
,"PERRY, AL",-,-,15
,"WILCOX, AL",68.04%,37.11%,97
,"CHOCTAW, AL",69.69%,38.39%,805
,"ALEUTIANS EAST, AK",-,-,10 or fewer
,"TALLADEGA, AL",51.26%,25.47%,318
,"BLOUNT, AL",57.23%,27.67%,159
,"CLARKE, AL",60.89%,35.26%,519
,"ALPINE, CA",65.38%,61.54%,26
,"DALLAS, AL",73.91%,-,23
,"CLAY, AL",58.82%,25.88%,85
,"MARENGO, AL",63.30%,31.19%,218
,"CALHOUN, AL",57.40%,29.71%,892
,"GREENE, AL",60.78%,26.47%,102
,"WASHINGTON, AL",55.69%,35.82%,483
,"CHAMBERS, AL",58.34%,30.04%,749
,"MISSISSIPPI, AR",64.41%,38.65%,1506
,"SUMTER, AL",69.26%,38.11%,475
,"MOBILE, AL",58.94%,39.67%,15961
,"PIKE, AL",58.13%,20.73%,246
,"MONROE, AL",58.30%,30.14%,554
,"MARSHALL, AL",54.59%,28.11%,370
,"CHEROKEE, AL",59.65%,28.42%,461
,"RANDOLPH, AL",55.61%,25.47%,428
,"HALE, AL",55.20%,35.20%,125
,"KENT, DE",63.71%,37.43%,11291
,"ETOWAH, AL",57.06%,32.29%,1155
,"POINSETT, AR",62.97%,36.50%,1504
,"BUTLER, AL",56.60%,30.19%,53
,"LAWRENCE, AR",60.25%,34.50%,571
,"CONECUH, AL",58.66%,30.71%,254
,"PICKENS, AL",61.58%,27.02%,570
,"MACON, AL",53.70%,27.16%,162
,"JACKSON, AR",59.91%,35.71%,434
,"RANDOLPH, AR",59.77%,28.60%,430
,"DILLINGHAM, AK",-,-,10 or fewer
,"NEVADA, AR",59.90%,39.61%,414
,"OUACHITA, AR",61.89%,39.90%,1341
,"JACKSON, AL",61.08%,25.24%,424
,"BARBOUR, AL",55.05%,22.48%,525
,"ALEUTIANS WEST, AK",-,-,10 or fewer
,"SAINT CLAIR, AL",50.99%,30.46%,151
,"CROSS, AR",63.11%,44.90%,824
,"PHILLIPS, AR",55.60%,33.62%,464
,"SHARP, AR",58.56%,29.53%,403
,"SAINT FRANCIS, AR",60.81%,40.49%,615
,"LAWRENCE, AL",-,-,13
,"PERRY, AR",57.74%,39.89%,549
,"YUKON KOYUKUK, AK",-,-,10 or fewer
,"SUSSEX, DE",58.30%,35.44%,12164
,"CRAIGHEAD, AR",61.31%,33.69%,6991
,"MONROE, AR",59.87%,30.79%,471
,"GREENE, AR",58.10%,30.14%,2153
,"CLARK, AR",56.34%,38.68%,1585
,"WINSTON, AL",57.14%,30.61%,49
,"AUTAUGA, AL",42.59%,-,54
,"DALLAS, AR",50.20%,30.68%,251
,"CROWLEY, CO",50.38%,29.32%,133
,"LASSEN, CA",53.48%,28.13%,647
,"SCOTT, AR",63.61%,37.03%,316
,"CULLMAN, AL",51.20%,17.60%,125
,"CRITTENDEN, AR",58.75%,34.85%,3142
,"BULLOCK, AL",45.45%,-,33
,"JOHNSON, AR",58.01%,21.49%,712
,"DALE, AL",50.59%,23.01%,1617
,"VAN BUREN, AR",56.65%,26.40%,519
,"SOUTHEAST FAIRBANKS, AK",-,-,10 or fewer
,"LEE, AR",56.31%,31.08%,222
,"MILLER, AR",60.49%,34.78%,782
,"LAFAYETTE, AR",66.67%,38.46%,78
,"TUSCALOOSA, AL",62.25%,37.94%,1579
,"ARKANSAS, AR",55.89%,35.70%,1510
,"NORTHWEST ARCTIC, AK",-,-,10 or fewer
,"HOUSTON, AL",48.40%,23.28%,5669
,"LITTLE RIVER, AR",64.14%,34.34%,198
,"CLAY, AR",52.94%,32.84%,408
,"MORGAN, AL",47.06%,25.49%,51
,"SEDGWICK, CO",40.00%,25.45%,55
,"BENT, CO",49.64%,29.20%,137
,"SISKIYOU, CA",54.05%,32.26%,592
,"CRAWFORD, AR",56.06%,31.94%,3557
,"SALINE, AR",53.72%,32.64%,7320
,"HENRY, AL",45.51%,20.21%,846
,"HOT SPRING, AR",51.35%,33.58%,1745
,"SEBASTIAN, AR",56.58%,32.40%,6089
,"PRAIRIE, AR",54.90%,31.76%,510
,"BALDWIN, AL",51.13%,31.34%,12516
,"OTERO, CO",52.60%,33.39%,557
,"LOGAN, AR",52.44%,23.70%,616
,"BIBB, AL",54.17%,-,24
,"ESCAMBIA, AL",58.63%,30.96%,701
,"COLBERT, AL",49.02%,19.61%,102
,"PUEBLO, CO",52.89%,32.21%,8004
,"COVINGTON, AL",55.96%,25.69%,218
,"FRANKLIN, AL",50.30%,18.79%,165
,"LONOKE, AR",53.57%,27.76%,4809
,"FRANKLIN, AR",56.30%,29.13%,508
,"HEMPSTEAD, AR",56.92%,31.38%,325
,"LAMAR, AL",51.29%,25.13%,581
,"YUMA, AZ",44.30%,24.61%,386
,"WINDHAM, CT",53.31%,32.83%,7377
,"INDEPENDENCE, AR",53.61%,29.74%,817
,"JEFFERSON, AR",62.38%,35.98%,2610
,"FAYETTE, AL",53.97%,22.22%,63
,"CLEBURNE, AR",51.61%,26.27%,1827
,"COFFEE, AL",56.25%,24.85%,2105
,"MARION, AL",48.60%,25.65%,1002
,"LOGAN, CO",48.46%,27.55%,421
,"MIDDLESEX, CT",51.65%,31.62%,11324
,"PRINCE OF WALES HYDER, AK",-,-,10 or fewer
,"RUSSELL, AL",54.69%,27.08%,192
,"CONWAY, AR",54.98%,29.12%,673
,"LITCHFIELD, CT",50.59%,30.19%,8169
,"IMPERIAL, CA",46.35%,23.79%,1946
,"UNION, AR",51.36%,29.71%,1104
,"NEW HAVEN, CT",51.06%,33.98%,22828
,"FULTON, AR",64.55%,28.18%,110
,"FRESNO, CA",54.77%,26.72%,54460
,"TALLAPOOSA, AL",37.88%,16.67%,66
,"DENALI, AK",-,-,10 or fewer
,"NEW LONDON, CT",49.88%,31.78%,14643
,"MONTGOMERY, AL",48.00%,20.50%,200
,"CRENSHAW, AL",50.82%,24.59%,61
,"GILA, AZ",45.61%,17.54%,228
,"GENEVA, AL",47.50%,19.87%,1042
,"WHITE, AR",53.30%,25.93%,2214
,"PROWERS, CO",49.34%,27.95%,229
,"CALHOUN, AR",55.56%,29.01%,162
,"COLUMBIA, AR",58.11%,33.90%,413
,"NAVAJO, AZ",42.70%,17.98%,267
,"FAULKNER, AR",53.02%,28.01%,4930
,"GRANT, AR",49.84%,28.98%,911
,"WOODRUFF, AR",52.87%,22.93%,157
,"CHICOT, AR",47.57%,24.32%,185
,"KIOWA, CO",40.00%,-,30
,"MOFFAT, CO",52.60%,25.43%,979
,"LA PAZ, AZ",46.81%,23.40%,47
,"PULASKI, AR",51.44%,31.15%,25209
,"ELMORE, AL",51.32%,19.74%,76
,"LAUDERDALE, AL",47.95%,23.29%,73
,"HOWARD, AR",56.76%,32.43%,148
,"WASHINGTON, CO",39.33%,22.47%,89
,"ASHLEY, AR",45.35%,23.53%,527
,"MODOC, CA",43.75%,24.11%,112
,"TOLLAND, CT",49.41%,29.08%,7355
,"CHEYENNE, CO",50.00%,-,22
,"MORGAN, CO",49.92%,26.99%,589
,"PIKE, AR",53.67%,32.20%,177
,"LINCOLN, AR",43.61%,22.62%,305
,"MOHAVE, AZ",49.12%,23.98%,342
,"LAS ANIMAS, CO",46.04%,24.70%,328
,"SEARCY, AR",51.52%,21.21%,99
,"HARTFORD, CT",48.68%,31.59%,54207
,"GRAHAM, AZ",48.67%,30.09%,113
,"LEE, AL",47.81%,19.52%,456
,"YELL, AR",48.11%,24.86%,370
,"MADERA, CA",53.96%,22.67%,5704
,"DEL NORTE, CA",50.70%,24.36%,854
,"SHASTA, CA",47.57%,25.47%,1009
,"IZARD, AR",49.67%,27.45%,153
,"GREENLEE, AZ",48.84%,-,43
,"POPE, AR",49.39%,27.61%,1235
,"DESHA, AR",40.60%,23.31%,266
,"HUERFANO, CO",48.35%,25.27%,182
,"LIMESTONE, AL",48.57%,28.57%,70
,"BRISTOL BAY, AK",-,-,10 or fewer
,"HAINES, AK",-,-,10 or fewer
,"BRADLEY, AR",48.26%,29.34%,317
,"KERN, CA",53.22%,32.58%,17169
,"KINGS, CA",53.72%,24.67%,1893
,"NAPA, CA",54.08%,51.09%,2241
,"APACHE, AZ",44.27%,20.61%,131
,"MARICOPA, AZ",43.52%,23.29%,106167
,"FREMONT, CO",47.84%,26.08%,901
,"CLEVELAND, AR",55.02%,32.13%,249
,"NOME, AK",-,-,10 or fewer
,"BETHEL, AK",-,-,10 or fewer
,"PETERSBURG, AK",-,-,10 or fewer
,"WELD, CO",48.83%,27.38%,21091
,"COCHISE, AZ",45.64%,25.06%,802
,"PLUMAS, CA",42.86%,24.68%,231
,"FAIRFIELD, CT",41.46%,29.49%,26316
,"SAN BENITO, CA",50.89%,27.59%,1185
,"MESA, CO",42.43%,21.64%,6852
,"SHELBY, AL",42.96%,19.26%,135
,"PHILLIPS, CO",56.00%,29.00%,100
,"MONTEREY, CA",49.57%,33.21%,18161
,"HUMBOLDT, CA",43.87%,18.40%,8076
,"KODIAK ISLAND, AK",49.57%,21.30%,460
,"STONE, AR",47.62%,18.25%,126
,"POLK, AR",53.80%,29.82%,171
,"DREW, AR",40.95%,20.47%,845
,"DELTA, CO",42.12%,20.44%,406
,"MADISON, AL",47.28%,26.20%,313
,"PIMA, AZ",48.17%,34.31%,32289
,"YUBA, CA",38.91%,17.96%,568
,"SANTA BARBARA, CA",48.08%,26.38%,3692
,"BACA, CO",52.63%,29.82%,57
,"SAN JOAQUIN, CA",43.12%,24.21%,12435
,"KETCHIKAN GATEWAY, AK",-,-,12
,"LAKE, CA",48.59%,28.74%,957
,"RIVERSIDE, CA",43.96%,23.36%,64842
,"TULARE, CA",48.30%,22.43%,4205
,"LINCOLN, CO",37.50%,20.83%,72
,"JEFFERSON, AL",40.95%,18.73%,630
,"MONTGOMERY, AR",47.06%,17.65%,85
,"GARLAND, AR",43.73%,22.99%,1205
,"JACKSON, CO",29.85%,-,67
,"YUMA, CO",39.10%,21.79%,156
,"TRINITY, CA",36.71%,16.46%,79
,"KENAI PENINSULA, AK",47.37%,29.82%,57
,"SKAGWAY, AK",-,-,10 or fewer
,"SOLANO, CA",45.70%,26.34%,6333
,"SANTA CRUZ, AZ",46.49%,28.09%,299
,"CALAVERAS, CA",40.27%,16.78%,298
,"SONOMA, CA",45.99%,17.45%,13112
,"SEVIER, AR",50.33%,26.14%,153
,"SAN DIEGO, CA",35.94%,21.63%,185018
,"INYO, CA",36.44%,22.88%,118
,"SAN BERNARDINO, CA",41.53%,23.85%,36563
,"SIERRA, CA",35.48%,24.19%,62
,"TEHAMA, CA",37.70%,16.39%,122
,"LOS ANGELES, CA",39.37%,23.81%,64364
,"ADAMS, CO",46.96%,24.66%,19122
,"TELLER, CO",38.25%,17.16%,1707
,"ELBERT, CO",42.67%,19.43%,1343
,"BAXTER, AR",49.06%,22.17%,212
,"CONEJOS, CO",43.28%,20.90%,67
,"NORTH SLOPE, AK",-,-,10 or fewer
,"LOWNDES, AL",-,-,10 or fewer
,"RIO BLANCO, CO",45.12%,19.51%,82
,"RIO GRANDE, CO",42.11%,25.56%,133
,"MENDOCINO, CA",42.49%,27.90%,2857
,"HOONAH ANGOON, AK",-,-,10 or fewer
,"MONTROSE, CO",42.55%,18.43%,369
,"MARION, AR",46.84%,20.25%,79
,"EL PASO, CO",42.18%,21.23%,40507
,"CHILTON, AL",-,-,22
,"COSTILLA, CO",32.56%,-,43
,"GLENN, CA",24.29%,-,70
,"DOLORES, CO",-,-,18
,"MARIPOSA, CA",37.06%,14.71%,170
,"LARIMER, CO",36.56%,20.75%,26340
,"MATANUSKA SUSITNA, AK",38.57%,18.57%,70
,"ALAMOSA, CO",52.59%,27.41%,135
,"FAIRBANKS NORTH STAR, AK",33.73%,14.46%,83
,"SANTA CRUZ, CA",37.97%,22.17%,6284
,"JUNEAU, AK",40.43%,-,47
,"AMADOR, CA",36.10%,18.53%,313
,"KIT CARSON, CO",39.53%,16.28%,86
,"WRANGELL, AK",-,-,10 or fewer
,"PARK, CO",36.75%,15.75%,381
,"NEWTON, AR",40.54%,-,37
,"CUSTER, CO",34.19%,19.66%,117
,"ALAMEDA, CA",35.94%,17.44%,52666
,"ARAPAHOE, CO",38.23%,20.57%,31022
,"CONTRA COSTA, CA",37.67%,18.88%,32558
,"NEW CASTLE, DE",50.14%,29.47%,11330
,"PINAL, AZ",41.05%,20.66%,4599
,"MERCED, CA",46.70%,24.76%,2443
,"YAVAPAI, AZ",28.15%,13.35%,1453
,"VALDEZ CORDOVA, AK",-,-,10 or fewer
,"MONTEZUMA, CO",35.14%,21.62%,111
,"BOONE, AR",43.04%,25.95%,158
,"DENVER, CO",35.92%,17.45%,40254
,"ORANGE, CA",31.24%,19.44%,77511
,"SACRAMENTO, CA",35.54%,20.18%,26359
,"SUTTER, CA",33.63%,13.23%,446
,"JEFFERSON, CO",33.98%,17.61%,19648
,"BROOMFIELD, CO",32.11%,16.74%,4264
,"HINSDALE, CO",-,-,10 or fewer
,"MARIN, CA",36.08%,22.87%,6455
,"SAGUACHE, CO",30.77%,28.21%,39
,"YOLO, CA",34.68%,13.43%,3677
,"COLUSA, CA",37.97%,16.46%,79
,"DOUGLAS, CO",32.75%,17.55%,24137
,"MONO, CA",28.40%,-,81
,"TUOLUMNE, CA",32.79%,15.79%,247
,"GILPIN, CO",25.00%,9.48%,232
,"SANTA CLARA, CA",30.59%,16.29%,53480
,"BUTTE, CA",29.51%,11.64%,627
,"GARFIELD, CO",26.55%,10.00%,580
,"MINERAL, CO",-,-,10 or fewer
,"SITKA, AK",-,-,16
,"ARCHULETA, CO",17.91%,-,67
,"ANCHORAGE, AK",27.59%,14.78%,203
,"EL DORADO, CA",25.67%,14.67%,3389
,"CHAFFEE, CO",29.10%,15.57%,244
,"CLEAR CREEK, CO",18.12%,9.40%,149
,"SAN LUIS OBISPO, CA",26.02%,13.49%,734
,"BOULDER, CO",23.45%,13.30%,23280
,"SAN MATEO, CA",25.97%,14.73%,19951
,"CARROLL, AR",37.50%,17.50%,80
,"LAKE, CO",30.91%,-,55
,"SAN JUAN, CO",-,-,10 or fewer
,"SAN FRANCISCO, CA",24.16%,15.04%,29691
,"PLACER, CA",24.98%,11.49%,3915
,"STANISLAUS, CA",26.06%,12.73%,3196
,"GRAND, CO",23.18%,9.16%,371
,"WASHINGTON, AR",39.93%,16.21%,1678
,"ROUTT, CO",20.54%,10.50%,2391
,"LA PLATA, CO",22.49%,13.25%,249
,"OURAY, CO",-,-,40
,"GUNNISON, CO",16.92%,10.26%,195
,"YAKUTAT, AK",-,-,10 or fewer
,"NEVADA, CA",13.84%,5.93%,607
,"MADISON, AR",40.85%,18.31%,71
,"SUMMIT, CO",21.68%,11.89%,286
,"BENTON, AR",36.79%,14.03%,1226
,"COCONINO, AZ",16.94%,7.11%,661
,"LAKE AND PENINSULA, AK",-,-,10 or fewer
,"EAGLE, CO",14.17%,8.10%,494
,"VENTURA, CA",13.61%,7.37%,2740
,"PITKIN, CO",11.07%,3.91%,768
,"SAN MIGUEL, CO",-,-,147
,None of the above,36.83%,22.31%,292631
,Total,41.00%,23.53%,1909894
≥ 55 and < 65 Years,"KUSILVAK, AK",-,-,10 or fewer
,"COOSA, AL",71.43%,-,21
,"WALKER, AL",55.63%,36.42%,151
,"CLEBURNE, AL",61.30%,27.12%,354
,"PERRY, AL",73.68%,-,19
,"WILCOX, AL",60.38%,39.62%,106
,"CHOCTAW, AL",64.78%,36.80%,1133
,"ALEUTIANS EAST, AK",-,-,10 or fewer
,"TALLADEGA, AL",54.84%,22.58%,310
,"BLOUNT, AL",58.06%,23.23%,155
,"CLARKE, AL",59.79%,33.38%,746
,"ALPINE, CA",51.43%,48.57%,35
,"DALLAS, AL",43.24%,-,37
,"CLAY, AL",53.57%,-,84
,"MARENGO, AL",53.85%,21.86%,247
,"CALHOUN, AL",50.25%,24.06%,989
,"GREENE, AL",58.23%,29.11%,158
,"WASHINGTON, AL",55.99%,34.40%,718
,"CHAMBERS, AL",52.72%,27.05%,791
,"MISSISSIPPI, AR",58.53%,32.83%,1840
,"SUMTER, AL",62.62%,33.77%,610
,"MOBILE, AL",55.88%,38.81%,18282
,"PIKE, AL",51.57%,22.33%,318
,"MONROE, AL",50.43%,22.78%,698
,"MARSHALL, AL",52.12%,25.73%,307
,"CHEROKEE, AL",54.10%,29.52%,830
,"RANDOLPH, AL",54.77%,25.29%,597
,"HALE, AL",57.78%,39.44%,180
,"KENT, DE",62.09%,38.34%,14195
,"ETOWAH, AL",53.18%,26.67%,1181
,"POINSETT, AR",58.57%,34.11%,1721
,"BUTLER, AL",54.79%,21.92%,73
,"LAWRENCE, AR",58.60%,32.80%,744
,"CONECUH, AL",54.59%,25.98%,381
,"PICKENS, AL",54.65%,26.60%,688
,"MACON, AL",49.06%,23.58%,212
,"JACKSON, AR",60.10%,32.08%,614
,"RANDOLPH, AR",57.60%,28.72%,592
,"DILLINGHAM, AK",-,-,10 or fewer
,"NEVADA, AR",57.06%,35.79%,503
,"OUACHITA, AR",56.23%,36.49%,1702
,"JACKSON, AL",52.97%,23.25%,572
,"BARBOUR, AL",47.67%,18.27%,881
,"ALEUTIANS WEST, AK",-,-,16
,"SAINT CLAIR, AL",53.79%,26.52%,132
,"CROSS, AR",56.52%,40.69%,897
,"PHILLIPS, AR",52.61%,28.66%,614
,"SHARP, AR",52.44%,26.61%,635
,"SAINT FRANCIS, AR",53.56%,31.48%,829
,"LAWRENCE, AL",-,-,25
,"PERRY, AR",56.38%,40.89%,768
,"YUKON KOYUKUK, AK",-,-,10 or fewer
,"SUSSEX, DE",54.74%,34.20%,19737
,"CRAIGHEAD, AR",57.97%,31.69%,6503
,"MONROE, AR",53.64%,31.37%,714
,"GREENE, AR",56.39%,31.18%,2213
,"CLARK, AR",53.34%,35.25%,1813
,"WINSTON, AL",54.84%,32.26%,62
,"AUTAUGA, AL",54.84%,29.03%,62
,"DALLAS, AR",52.71%,31.91%,351
,"CROWLEY, CO",51.30%,31.61%,193
,"LASSEN, CA",49.82%,27.36%,837
,"SCOTT, AR",52.88%,33.19%,452
,"CULLMAN, AL",49.66%,20.41%,147
,"CRITTENDEN, AR",52.07%,32.02%,3432
,"BULLOCK, AL",-,-,23
,"JOHNSON, AR",53.85%,18.37%,871
,"DALE, AL",49.64%,21.16%,2202
,"VAN BUREN, AR",52.46%,22.56%,913
,"SOUTHEAST FAIRBANKS, AK",-,-,10 or fewer
,"LEE, AR",50.00%,24.16%,298
,"MILLER, AR",55.69%,27.49%,975
,"LAFAYETTE, AR",47.41%,20.69%,116
,"TUSCALOOSA, AL",54.19%,31.39%,1526
,"ARKANSAS, AR",54.63%,34.18%,1653
,"NORTHWEST ARCTIC, AK",-,-,10 or fewer
,"HOUSTON, AL",45.12%,21.01%,6912
,"LITTLE RIVER, AR",54.72%,30.19%,265
,"CLAY, AR",56.29%,36.01%,572
,"MORGAN, AL",50.60%,22.89%,83
,"SEDGWICK, CO",45.33%,30.67%,75
,"BENT, CO",51.08%,28.49%,186
,"SISKIYOU, CA",49.71%,28.91%,875
,"CRAWFORD, AR",53.65%,30.30%,4201
,"SALINE, AR",51.21%,31.25%,7549
,"HENRY, AL",44.55%,19.38%,1037
,"HOT SPRING, AR",48.16%,27.35%,2033
,"SEBASTIAN, AR",52.25%,30.36%,6992
,"PRAIRIE, AR",53.09%,27.50%,680
,"BALDWIN, AL",48.86%,29.95%,15320
,"OTERO, CO",50.89%,32.42%,731
,"LOGAN, AR",55.18%,24.65%,868
,"BIBB, AL",53.85%,-,26
,"ESCAMBIA, AL",55.06%,29.76%,850
,"COLBERT, AL",47.32%,21.43%,112
,"PUEBLO, CO",48.23%,31.35%,9767
,"COVINGTON, AL",52.85%,20.73%,386
,"FRANKLIN, AL",55.79%,21.89%,233
,"LONOKE, AR",50.91%,26.28%,5467
,"FRANKLIN, AR",55.28%,27.15%,615
,"HEMPSTEAD, AR",54.43%,26.35%,406
,"LAMAR, AL",49.79%,22.99%,709
,"YUMA, AZ",44.78%,21.89%,603
,"WINDHAM, CT",50.73%,31.93%,9350
,"INDEPENDENCE, AR",53.03%,27.46%,1005
,"JEFFERSON, AR",56.74%,31.29%,3266
,"FAYETTE, AL",48.86%,27.27%,88
,"CLEBURNE, AR",49.72%,25.33%,2677
,"COFFEE, AL",53.55%,23.10%,2532
,"MARION, AL",49.21%,25.83%,1146
,"LOGAN, CO",50.29%,29.80%,688
,"MIDDLESEX, CT",50.31%,32.97%,16103
,"PRINCE OF WALES HYDER, AK",-,-,21
,"RUSSELL, AL",46.98%,21.86%,215
,"CONWAY, AR",48.25%,26.36%,827
,"LITCHFIELD, CT",49.65%,31.46%,11626
,"IMPERIAL, CA",45.15%,25.22%,2649
,"UNION, AR",47.21%,24.39%,1271
,"NEW HAVEN, CT",51.48%,34.64%,28305
,"FULTON, AR",56.32%,30.00%,190
,"FRESNO, CA",52.57%,25.27%,57375
,"TALLAPOOSA, AL",45.16%,23.66%,93
,"DENALI, AK",-,-,10 or fewer
,"NEW LONDON, CT",48.67%,30.40%,20253
,"MONTGOMERY, AL",50.88%,30.09%,226
,"CRENSHAW, AL",48.28%,21.84%,87
,"GILA, AZ",40.84%,20.72%,502
,"GENEVA, AL",44.99%,19.03%,1487
,"WHITE, AR",48.83%,23.67%,2695
,"PROWERS, CO",50.57%,23.14%,350
,"CALHOUN, AR",50.48%,29.81%,208
,"COLUMBIA, AR",49.83%,25.34%,596
,"NAVAJO, AZ",44.44%,19.72%,360
,"FAULKNER, AR",50.48%,25.27%,5612
,"GRANT, AR",46.63%,27.50%,1171
,"WOODRUFF, AR",49.44%,20.79%,178
,"CHICOT, AR",46.15%,27.24%,312
,"KIOWA, CO",55.10%,34.69%,49
,"MOFFAT, CO",50.74%,25.33%,1074
,"LA PAZ, AZ",41.35%,21.05%,133
,"PULASKI, AR",47.97%,29.37%,26954
,"ELMORE, AL",42.99%,15.89%,107
,"LAUDERDALE, AL",36.99%,24.66%,73
,"HOWARD, AR",56.00%,28.00%,175
,"WASHINGTON, CO",42.45%,23.02%,139
,"ASHLEY, AR",42.61%,21.95%,697
,"MODOC, CA",43.15%,22.34%,197
,"TOLLAND, CT",48.72%,28.96%,10136
,"CHEYENNE, CO",53.49%,32.56%,43
,"MORGAN, CO",48.86%,25.57%,833
,"PIKE, AR",47.06%,32.35%,238
,"LINCOLN, AR",43.81%,21.91%,388
,"MOHAVE, AZ",41.28%,17.81%,814
,"LAS ANIMAS, CO",45.45%,22.55%,572
,"SEARCY, AR",42.53%,20.11%,174
,"HARTFORD, CT",48.98%,33.20%,62683
,"GRAHAM, AZ",48.50%,26.35%,167
,"LEE, AL",46.08%,19.40%,536
,"YELL, AR",42.45%,24.55%,497
,"MADERA, CA",49.47%,20.84%,6329
,"DEL NORTE, CA",48.56%,19.75%,1114
,"SHASTA, CA",46.36%,27.60%,1290
,"IZARD, AR",45.91%,28.64%,220
,"GREENLEE, AZ",45.10%,21.57%,51
,"POPE, AR",46.63%,24.82%,1692
,"DESHA, AR",44.99%,24.36%,349
,"HUERFANO, CO",42.93%,24.46%,368
,"LIMESTONE, AL",42.86%,26.37%,91
,"BRISTOL BAY, AK",-,-,10 or fewer
,"HAINES, AK",-,-,10 or fewer
,"BRADLEY, AR",46.27%,27.61%,402
,"KERN, CA",50.05%,29.67%,16466
,"KINGS, CA",49.10%,20.93%,2045
,"NAPA, CA",48.40%,48.53%,2250
,"APACHE, AZ",37.50%,13.59%,184
,"MARICOPA, AZ",42.02%,23.33%,122354
