time,geography,state,age,epic_n_ed_heat,epic_rate_ed_heat,suppressed_heat
2018-01-01,22,Louisiana,65+ Years,110,157.39243657800225,0
2019-01-01,22,Louisiana,65+ Years,122,168.17611623450918,0
2020-01-01,22,Louisiana,65+ Years,86,121.59086089157206,0
2021-01-01,22,Louisiana,65+ Years,148,179.52450266860748,0
2018-01-01,22,Louisiana,Total,784,195.78659261405068,0
2019-01-01,22,Louisiana,Total,941,228.00016476101172,0
2020-01-01,22,Louisiana,Total,577,151.1100169966033,0
2021-01-01,22,Louisiana,Total,736,157.73512928494122,0
2018-01-01,24,Maryland,<15 Years,23,51.59727207465901,0
2019-01-01,24,Maryland,<15 Years,41,69.67812106998403,0
2020-01-01,24,Maryland,<15 Years,14,34.844072774334855,0
2021-01-01,24,Maryland,<15 Years,13,22.983628584562073,0
2018-01-01,24,Maryland,15-25 Years,69,183.91172237326083,0
2019-01-01,24,Maryland,15-25 Years,64,133.66191888392297,0
2020-01-01,24,Maryland,15-25 Years,34,86.21345437026143,0
2021-01-01,24,Maryland,15-25 Years,61,115.48874458054867,0
2018-01-01,24,Maryland,25-45 Years,77,98.05794333014964,0
2019-01-01,24,Maryland,25-45 Years,140,136.84704410384737,0
2020-01-01,24,Maryland,25-45 Years,106,115.82041280143355,0
2021-01-01,24,Maryland,25-45 Years,124,103.19488020239513,0
2018-01-01,24,Maryland,45-64 Years,66,96.52227324578081,0
2019-01-01,24,Maryland,45-64 Years,136,149.56888967094844,0
2020-01-01,24,Maryland,45-64 Years,90,110.23197707174877,0
2021-01-01,24,Maryland,45-64 Years,110,105.13639057213312,0
2018-01-01,24,Maryland,65+ Years,56,109.38568219552691,0
2019-01-01,24,Maryland,65+ Years,86,119.67381926470179,0
2020-01-01,24,Maryland,65+ Years,72,105.62450488513335,0
2021-01-01,24,Maryland,65+ Years,105,118.7527567604248,0
2018-01-01,24,Maryland,Total,290,103.71551906040892,0
2019-01-01,24,Maryland,Total,466,125.65625733107188,0
2020-01-01,24,Maryland,Total,312,97.35761448881011,0
2021-01-01,24,Maryland,Total,411,97.410908125634,0
2018-01-01,34,New Jersey,<15 Years,20,42.807302925879156,0
2019-01-01,34,New Jersey,<15 Years,25,43.16894598701478,0
2020-01-01,34,New Jersey,<15 Years,12,28.701954124709992,0
2021-01-01,34,New Jersey,<15 Years,22,38.52957144608487,0
2018-01-01,34,New Jersey,15-25 Years,34,113.62876813047257,0
2019-01-01,34,New Jersey,15-25 Years,29,72.8441887920424,0
2020-01-01,34,New Jersey,15-25 Years,20,56.43022402798939,0
2021-01-01,34,New Jersey,15-25 Years,37,78.2936222438529,0
2018-01-01,34,New Jersey,25-45 Years,52,89.14336653352305,0
2019-01-01,34,New Jersey,25-45 Years,50,63.7698164704682,0
2020-01-01,34,New Jersey,25-45 Years,40,51.2072099751645,0
2021-01-01,34,New Jersey,25-45 Years,89,90.22525901745706,0
2018-01-01,34,New Jersey,45-64 Years,40,74.31352877791402,0
2019-01-01,34,New Jersey,45-64 Years,46,62.486415996522496,0
2020-01-01,34,New Jersey,45-64 Years,42,55.90905460451,0
2021-01-01,34,New Jersey,45-64 Years,65,68.46429323783443,0
2018-01-01,34,New Jersey,65+ Years,31,65.25354158334561,0
2019-01-01,34,New Jersey,65+ Years,41,60.4737602879141,0
2020-01-01,34,New Jersey,65+ Years,37,54.07696467458821,0
2021-01-01,34,New Jersey,65+ Years,48,54.69462169553327,0
2018-01-01,34,New Jersey,Total,176,74.6335112946794,0
2019-01-01,34,New Jersey,Total,189,59.630292188431724,0
2020-01-01,34,New Jersey,Total,150,50.230390055722246,0
2021-01-01,34,New Jersey,Total,261,67.77284412245852,0
2018-01-01,28,Mississippi,<15 Years,40,54.794520547945204,0
2019-01-01,28,Mississippi,<15 Years,65,85.22578276603556,0
2020-01-01,28,Mississippi,<15 Years,21,41.88941195244554,0
2021-01-01,28,Mississippi,<15 Years,36,54.99205670292069,0
2018-01-01,28,Mississippi,15-25 Years,165,343.24942791762015,0
2019-01-01,28,Mississippi,15-25 Years,146,300.1397911355974,0
2020-01-01,28,Mississippi,15-25 Years,90,218.92483580637315,0
2021-01-01,28,Mississippi,15-25 Years,111,228.16970892945238,0
2018-01-01,28,Mississippi,25-45 Years,287,310.7540387197367,0
2019-01-01,28,Mississippi,25-45 Years,341,365.61307200754817,0
2020-01-01,28,Mississippi,25-45 Years,180,217.21553815149576,0
2021-01-01,28,Mississippi,25-45 Years,210,222.71242523225723,0
2018-01-01,28,Mississippi,45-64 Years,264,328.71799980077697,0
2019-01-01,28,Mississippi,45-64 Years,251,307.74512328196073,0
2020-01-01,28,Mississippi,45-64 Years,135,186.99873948997825,0
2021-01-01,28,Mississippi,45-64 Years,162,196.37791839406503,0
2018-01-01,28,Mississippi,65+ Years,110,175.6935903783801,0
2019-01-01,28,Mississippi,65+ Years,146,219.60501180752973,0
2020-01-01,28,Mississippi,65+ Years,70,117.07447609171949,0
2021-01-01,28,Mississippi,65+ Years,96,139.6851264441405,0
2018-01-01,28,Mississippi,Total,860,242.38939574578427,0
2019-01-01,28,Mississippi,Total,939,257.4577758280325,0
2020-01-01,28,Mississippi,Total,496,162.52330538325683,0
2021-01-01,28,Mississippi,Total,610,170.1012241711051,0
2018-01-01,41,Oregon,<15 Years,20,35.488679111363474,0
2019-01-01,41,Oregon,<15 Years,12,19.666972597351513,0
2020-01-01,41,Oregon,<15 Years,5,12.212099748430745,1
2021-01-01,41,Oregon,<15 Years,21,45.51661356395084,0
2018-01-01,41,Oregon,15-25 Years,37,92.56479535674973,0
2019-01-01,41,Oregon,15-25 Years,41,96.73689922846424,0
2020-01-01,41,Oregon,15-25 Years,20,57.02066999287241,0
2021-01-01,41,Oregon,15-25 Years,51,128.1664656212304,0
2018-01-01,41,Oregon,25-45 Years,61,76.73824709715565,0
2019-01-01,41,Oregon,25-45 Years,56,66.37273028966956,0
2020-01-01,41,Oregon,25-45 Years,39,52.2767180944466,0
2021-01-01,41,Oregon,25-45 Years,142,168.06921611097303,0
2018-01-01,41,Oregon,45-64 Years,69,101.54375947373843,0
2019-01-01,41,Oregon,45-64 Years,56,77.81884883688613,0
2020-01-01,41,Oregon,45-64 Years,42,66.12090680100755,0
2021-01-01,41,Oregon,45-64 Years,128,179.1061483782498,0
2018-01-01,41,Oregon,65+ Years,62,93.31727874774232,0
2019-01-01,41,Oregon,65+ Years,50,67.64252279553018,0
2020-01-01,41,Oregon,65+ Years,50,76.35569537131775,0
2021-01-01,41,Oregon,65+ Years,158,207.60518224581506,0
2018-01-01,41,Oregon,Total,245,79.18910357934749,0
2019-01-01,41,Oregon,Total,214,64.3328473297359,0
2020-01-01,41,Oregon,Total,157,56.27018289601485,0
2021-01-01,41,Oregon,Total,495,156.0401732518772,0
2018-01-01,47,Tennessee,<15 Years,29,58.07317219696818,0
2019-01-01,47,Tennessee,<15 Years,28,53.81200392058886,0
2020-01-01,47,Tennessee,<15 Years,15,39.700394357250616,0
2021-01-01,47,Tennessee,<15 Years,15,27.604990982369614,0
2018-01-01,47,Tennessee,15-25 Years,67,200.2869783570489,0
2019-01-01,47,Tennessee,15-25 Years,75,217.91556498242147,0
2020-01-01,47,Tennessee,15-25 Years,46,145.42235710672736,0
2021-01-01,47,Tennessee,15-25 Years,49,124.72319087738947,0
2018-01-01,47,Tennessee,25-45 Years,130,199.4844095261478,0
2019-01-01,47,Tennessee,25-45 Years,116,173.83746197305518,0
2020-01-01,47,Tennessee,25-45 Years,79,122.65557073655447,0
2021-01-01,47,Tennessee,25-45 Years,88,114.59974735964786,0
2018-01-01,47,Tennessee,45-64 Years,103,183.80384738927157,0
2019-01-01,47,Tennessee,45-64 Years,107,182.30453376041436,0
2020-01-01,47,Tennessee,45-64 Years,69,121.54092758626764,0
2021-01-01,47,Tennessee,45-64 Years,91,132.286669574066,0
2018-01-01,47,Tennessee,65+ Years,50,108.14785975385547,0
2019-01-01,47,Tennessee,65+ Years,54,107.14923507351628,0
2020-01-01,47,Tennessee,65+ Years,40,81.7594636579184,0
2021-01-01,47,Tennessee,65+ Years,48,78.09449433814916,0
2018-01-01,47,Tennessee,Total,374,149.52463958165086,0
2019-01-01,47,Tennessee,Total,378,144.5219306294733,0
2020-01-01,47,Tennessee,Total,245,102.46244437753019,0
2021-01-01,47,Tennessee,Total,290,96.65088035620849,0
2018-01-01,19,Iowa,<15 Years,29,60.316139767054906,0
2019-01-01,19,Iowa,<15 Years,29,58.3900455039665,0
2020-01-01,19,Iowa,<15 Years,15,42.11117349803481,0
2021-01-01,19,Iowa,<15 Years,20,44.085879292862494,0
2018-01-01,19,Iowa,15-25 Years,75,236.4438839848676,0
2019-01-01,19,Iowa,15-25 Years,69,212.56931608133087,0
2020-01-01,19,Iowa,15-25 Years,53,184.74623535973228,0
2021-01-01,19,Iowa,15-25 Years,82,249.74872841348642,0
2018-01-01,19,Iowa,25-45 Years,114,190.4698255697387,0
2019-01-01,19,Iowa,25-45 Years,101,162.9847181655344,0
2020-01-01,19,Iowa,25-45 Years,101,177.37969792764312,0
2021-01-01,19,Iowa,25-45 Years,125,198.26164192361375,0
2018-01-01,19,Iowa,45-64 Years,99,192.19195899904875,0
2019-01-01,19,Iowa,45-64 Years,89,167.4884263615492,0
2020-01-01,19,Iowa,45-64 Years,106,211.50507811720573,0
2021-01-01,19,Iowa,45-64 Years,96,175.93050744955744,0
2018-01-01,19,Iowa,65+ Years,69,144.10726593011842,0
2019-01-01,19,Iowa,65+ Years,42,82.63974971961514,0
2020-01-01,19,Iowa,65+ Years,68,144.00372715529107,0
2021-01-01,19,Iowa,65+ Years,69,128.86116610017555,0
2018-01-01,19,Iowa,Total,382,160.21541003820843,0
2019-01-01,19,Iowa,Total,326,131.7358010223668,0
2020-01-01,19,Iowa,Total,343,157.13330218154164,0
2021-01-01,19,Iowa,Total,390,156.72973363982703,0
2018-01-01,05,Arkansas,<15 Years,44,98.015192354815,0
2019-01-01,05,Arkansas,<15 Years,48,76.19531398818972,0
2020-01-01,05,Arkansas,<15 Years,17,33.707419597890315,0
2021-01-01,05,Arkansas,<15 Years,31,48.902069661786975,0
2018-01-01,05,Arkansas,15-25 Years,107,409.1465279902111,0
2019-01-01,05,Arkansas,15-25 Years,118,365.65337299742805,0
2020-01-01,05,Arkansas,15-25 Years,67,224.6588203735372,0
2021-01-01,05,Arkansas,15-25 Years,66,205.1090807383927,0
2018-01-01,05,Arkansas,25-45 Years,188,371.50479201659914,0
2019-01-01,05,Arkansas,25-45 Years,231,389.19683924991153,0
2020-01-01,05,Arkansas,25-45 Years,157,277.39496095268385,0
2021-01-01,05,Arkansas,25-45 Years,173,290.89319343556633,0
2018-01-01,05,Arkansas,45-64 Years,118,281.9661162751798,0
2019-01-01,05,Arkansas,45-64 Years,178,363.2208301024364,0
2020-01-01,05,Arkansas,45-64 Years,97,208.3199106586775,0
2021-01-01,05,Arkansas,45-64 Years,155,315.5730195248081,0
2018-01-01,05,Arkansas,65+ Years,44,126.84136181498458,0
2019-01-01,05,Arkansas,65+ Years,86,209.74075067677975,0
2020-01-01,05,Arkansas,65+ Years,45,116.39335781904713,0
2021-01-01,05,Arkansas,65+ Years,66,157.27391874180864,0
2018-01-01,05,Arkansas,Total,496,250.77862718925698,0
2019-01-01,05,Arkansas,Total,656,268.8656819187829,0
2020-01-01,05,Arkansas,Total,380,171.47163272581236,0
2021-01-01,05,Arkansas,Total,488,198.64611276423392,0
2018-01-01,04,Arizona,<15 Years,16,41.05722350526046,0
2019-01-01,04,Arizona,<15 Years,16,40.893523488217554,0
2020-01-01,04,Arizona,<15 Years,12,49.063701038515006,0
2021-01-01,04,Arizona,<15 Years,16,59.51938099843762,0
2018-01-01,04,Arizona,15-25 Years,42,163.46864904837895,0
2019-01-01,04,Arizona,15-25 Years,39,154.68210843612422,0
2020-01-01,04,Arizona,15-25 Years,33,163.79609867474065,0
2021-01-01,04,Arizona,15-25 Years,30,130.605137135394,0
2018-01-01,04,Arizona,25-45 Years,111,209.48534546209447,0
2019-01-01,04,Arizona,25-45 Years,116,220.12638290604778,0
2020-01-01,04,Arizona,25-45 Years,103,231.8149081742888,0
2021-01-01,04,Arizona,25-45 Years,115,230.05521325118028,0
2018-01-01,04,Arizona,45-64 Years,84,173.18159327065808,0
2019-01-01,04,Arizona,45-64 Years,114,233.00018394751365,0
2020-01-01,04,Arizona,45-64 Years,105,245.8498208808448,0
2021-01-01,04,Arizona,45-64 Years,108,223.848114908699,0
2018-01-01,04,Arizona,65+ Years,62,122.29279261509329,0
2019-01-01,04,Arizona,65+ Years,50,94.64677822366927,0
2020-01-01,04,Arizona,65+ Years,79,172.6775956284153,0
2021-01-01,04,Arizona,65+ Years,82,152.12229148115168,0
2018-01-01,04,Arizona,Total,313,144.45464908596668,0
2019-01-01,04,Arizona,Total,335,153.24724040603658,0
2020-01-01,04,Arizona,Total,328,184.70340462434257,0
2021-01-01,04,Arizona,Total,350,173.1755951055629,0
2018-01-01,53,Washington,<15 Years,5,15.176809834572772,1
2019-01-01,53,Washington,<15 Years,5,14.927155481251493,1
2020-01-01,53,Washington,<15 Years,5,23.560456130430683,1
2021-01-01,53,Washington,<15 Years,15,59.46010227137591,0
2018-01-01,53,Washington,15-25 Years,28,107.75032709920727,0
2019-01-01,53,Washington,15-25 Years,11,42.68363664584223,0
2020-01-01,53,Washington,15-25 Years,5,23.40933564305445,1
2021-01-01,53,Washington,15-25 Years,35,143.02643945895142,0
2018-01-01,53,Washington,25-45 Years,39,70.27786787760839,0
2019-01-01,53,Washington,25-45 Years,22,39.21848260125499,0
2020-01-01,53,Washington,25-45 Years,19,37.94232766195383,0
2021-01-01,53,Washington,25-45 Years,84,149.55400858155144,0
2018-01-01,53,Washington,45-64 Years,29,62.99417846902424,0
2019-01-01,53,Washington,45-64 Years,16,34.3738586804735,0
2020-01-01,53,Washington,45-64 Years,17,40.70101513120092,0
2021-01-01,53,Washington,45-64 Years,60,129.85888667647822,0
2018-01-01,53,Washington,65+ Years,21,47.70125386153008,0
2019-01-01,53,Washington,65+ Years,20,43.18908180012093,0
2020-01-01,53,Washington,65+ Years,5,12.094530853148207,1
2021-01-01,53,Washington,65+ Years,124,265.7693379342864,0
2018-01-01,53,Washington,Total,121,59.25592191930421,0
2019-01-01,53,Washington,Total,79,37.987161301180485,0
2020-01-01,53,Washington,Total,55,31.312446982334087,0
2021-01-01,53,Washington,Total,315,158.68298162803703,0
2018-01-01,40,Oklahoma,<15 Years,23,64.12579808737837,0
2019-01-01,40,Oklahoma,<15 Years,37,89.63829735688155,0
2020-01-01,40,Oklahoma,<15 Years,16,52.95908910366742,0
2021-01-01,40,Oklahoma,<15 Years,28,74.30406284000743,0
2018-01-01,40,Oklahoma,15-25 Years,80,379.3806610708019,0
2019-01-01,40,Oklahoma,15-25 Years,98,401.03122314523057,0
2020-01-01,40,Oklahoma,15-25 Years,62,274.7496233271293,0
2021-01-01,40,Oklahoma,15-25 Years,65,253.14483779257702,0
2018-01-01,40,Oklahoma,25-45 Years,179,427.8611721961947,0
2019-01-01,40,Oklahoma,25-45 Years,213,436.4754098360656,0
2020-01-01,40,Oklahoma,25-45 Years,144,308.3115659658288,0
2021-01-01,40,Oklahoma,25-45 Years,196,360.36036036036035,0
2018-01-01,40,Oklahoma,45-64 Years,114,324.13989195336933,0
2019-01-01,40,Oklahoma,45-64 Years,152,358.59205435500616,0
2020-01-01,40,Oklahoma,45-64 Years,130,321.0907204781782,0
2021-01-01,40,Oklahoma,45-64 Years,147,316.7420814479638,0
2018-01-01,40,Oklahoma,65+ Years,71,214.6052472494257,0
2019-01-01,40,Oklahoma,65+ Years,84,205.49955964380075,0
2020-01-01,40,Oklahoma,65+ Years,61,155.4140127388535,0
2021-01-01,40,Oklahoma,65+ Years,103,231.5387209171631,0
2018-01-01,40,Oklahoma,Total,464,278.36603934320016,0
2019-01-01,40,Oklahoma,Total,580,293.93282114694614,0
2020-01-01,40,Oklahoma,Total,407,227.24481021987472,0
2021-01-01,40,Oklahoma,Total,534,256.3093375315587,0
2018-01-01,32,Nevada,<15 Years,18,55.25201055927313,0
2019-01-01,32,Nevada,<15 Years,5,14.882724133825455,1
2020-01-01,32,Nevada,<15 Years,5,22.82583884957772,1
2021-01-01,32,Nevada,<15 Years,13,50.21437676233149,0
2018-01-01,32,Nevada,15-25 Years,15,74.44168734491315,0
2019-01-01,32,Nevada,15-25 Years,19,93.5085388060436,0
2020-01-01,32,Nevada,15-25 Years,11,63.05893143774364,0
2021-01-01,32,Nevada,15-25 Years,11,58.569831212395506,0
2018-01-01,32,Nevada,25-45 Years,31,76.30017967461666,0
2019-01-01,32,Nevada,25-45 Years,42,99.54965631666272,0
2020-01-01,32,Nevada,25-45 Years,29,73.73881204231083,0
2021-01-01,32,Nevada,25-45 Years,55,133.03340347821882,0
2018-01-01,32,Nevada,45-64 Years,38,111.90293892455387,0
2019-01-01,32,Nevada,45-64 Years,28,80.43896693383896,0
2020-01-01,32,Nevada,45-64 Years,29,89.77216443784052,0
2021-01-01,32,Nevada,45-64 Years,54,161.3577959720313,0
2018-01-01,32,Nevada,65+ Years,13,59.50473749256191,0
2019-01-01,32,Nevada,65+ Years,23,98.91622226045071,0
2020-01-01,32,Nevada,65+ Years,30,141.87751241428234,0
2021-01-01,32,Nevada,65+ Years,27,113.22178890426468,0
2018-01-01,32,Nevada,Total,114,76.47208768799388,0
2019-01-01,32,Nevada,Total,121,78.56020568490216,0
2020-01-01,32,Nevada,Total,102,77.2218310658884,0
2021-01-01,32,Nevada,Total,160,111.61648575494601,0
2018-01-01,54,West Virginia,<15 Years,5,22.29853275654462,1
2019-01-01,54,West Virginia,<15 Years,15,61.54856181527225,0
2020-01-01,54,West Virginia,<15 Years,5,26.79672008146203,1
2021-01-01,54,West Virginia,<15 Years,5,22.074080614542403,1
2018-01-01,54,West Virginia,15-25 Years,29,154.0177385947209,0
2019-01-01,54,West Virginia,15-25 Years,25,123.51168420532582,0
2020-01-01,54,West Virginia,15-25 Years,15,81.28319063617644,0
2021-01-01,54,West Virginia,15-25 Years,23,107.33118670959914,0
2018-01-01,54,West Virginia,25-45 Years,28,76.16767770191235,0
2019-01-01,54,West Virginia,25-45 Years,34,86.2003397307507,0
2020-01-01,54,West Virginia,25-45 Years,38,98.47621022079403,0
2021-01-01,54,West Virginia,25-45 Years,44,100.9035453836628,0
2018-01-01,54,West Virginia,45-64 Years,32,92.54171607044738,0
2019-01-01,54,West Virginia,45-64 Years,54,142.9819683850981,0
2020-01-01,54,West Virginia,45-64 Years,29,77.14202112095337,0
2021-01-01,54,West Virginia,45-64 Years,37,85.31636229477957,0
2018-01-01,54,West Virginia,65+ Years,16,57.55602719522285,0
2019-01-01,54,West Virginia,65+ Years,24,74.71747454936023,0
2020-01-01,54,West Virginia,65+ Years,26,78.33212822366835,0
2021-01-01,54,West Virginia,65+ Years,29,72.9431295117841,0
2018-01-01,54,West Virginia,Total,114,81.53165072985131,0
2019-01-01,54,West Virginia,Total,151,98.50867006771655,0
2020-01-01,54,West Virginia,Total,110,75.32544014024228,0
2021-01-01,54,West Virginia,Total,137,80.46753399312796,0
2018-01-01,29,Missouri,<15 Years,5,40.86302713305002,1
2019-01-01,29,Missouri,<15 Years,13,105.5280461076386,0
2020-01-01,29,Missouri,<15 Years,5,56.198718669214344,1
2021-01-01,29,Missouri,<15 Years,5,39.31126660901014,1
2018-01-01,29,Missouri,15-25 Years,32,188.6347559537845,0
2019-01-01,29,Missouri,15-25 Years,30,175.61318269624772,0
2020-01-01,29,Missouri,15-25 Years,11,73.54415992511868,0
2021-01-01,29,Missouri,15-25 Years,30,161.53349127719147,0
2018-01-01,29,Missouri,25-45 Years,66,178.60042214645236,0
2019-01-01,29,Missouri,25-45 Years,54,143.78145219266713,0
2020-01-01,29,Missouri,25-45 Years,37,110.08955934422328,0
2021-01-01,29,Missouri,25-45 Years,59,146.1626120992915,0
2018-01-01,29,Missouri,45-64 Years,58,174.28408305538028,0
2019-01-01,29,Missouri,45-64 Years,52,154.06037981809024,0
2020-01-01,29,Missouri,45-64 Years,31,102.05761316872427,0
2021-01-01,29,Missouri,45-64 Years,47,130.44322944131443,0
2018-01-01,29,Missouri,65+ Years,37,117.80438104941416,0
2019-01-01,29,Missouri,65+ Years,35,105.83930569415465,0
2020-01-01,29,Missouri,65+ Years,27,87.35319809764147,0
2021-01-01,29,Missouri,65+ Years,36,97.45533297238765,0
2018-01-01,29,Missouri,Total,198,151.65557334232034,0
2019-01-01,29,Missouri,Total,184,137.7946859179822,0
2020-01-01,29,Missouri,Total,109,91.87612737908596,0
2021-01-01,29,Missouri,Total,172,119.06904620155898,0
2018-01-01,15,Hawaii,<15 Years,5,16.780775943079608,1
2019-01-01,15,Hawaii,<15 Years,12,38.299502106472616,0
2020-01-01,15,Hawaii,<15 Years,5,26.446630699248917,1
2021-01-01,15,Hawaii,<15 Years,5,24.726769200336285,1
2018-01-01,15,Hawaii,15-25 Years,12,67.5371454299865,0
2019-01-01,15,Hawaii,15-25 Years,15,86.45533141210375,0
2020-01-01,15,Hawaii,15-25 Years,5,39.117508997027066,1
2021-01-01,15,Hawaii,15-25 Years,5,37.55163349605708,1
2018-01-01,15,Hawaii,25-45 Years,27,71.11251580278129,0
2019-01-01,15,Hawaii,25-45 Years,23,61.17997552800979,0
2020-01-01,15,Hawaii,25-45 Years,5,16.262806960481377,1
2021-01-01,15,Hawaii,25-45 Years,5,15.895218718209563,1
2018-01-01,15,Hawaii,45-64 Years,18,50.851767098906684,0
2019-01-01,15,Hawaii,45-64 Years,26,73.09941520467837,0
2020-01-01,15,Hawaii,45-64 Years,13,43.03353305306366,0
2021-01-01,15,Hawaii,45-64 Years,12,39.01550866469422,0
2018-01-01,15,Hawaii,65+ Years,17,52.00685266764562,0
2019-01-01,15,Hawaii,65+ Years,21,61.28523901243215,0
2020-01-01,15,Hawaii,65+ Years,11,36.42625339426452,0
2021-01-01,15,Hawaii,65+ Years,5,15.65680288085173,1
2018-01-01,15,Hawaii,Total,75,48.946028845526335,0
2019-01-01,15,Hawaii,Total,96,61.67842411626383,0
2020-01-01,15,Hawaii,Total,42,34.23457202709422,0
2021-01-01,15,Hawaii,Total,35,27.454856371879952,0
2018-01-01,44,Rhode Island,<15 Years,5,15.766902119071645,1
2019-01-01,44,Rhode Island,<15 Years,5,15.708451146716934,1
2020-01-01,44,Rhode Island,<15 Years,5,23.40933564305445,1
2021-01-01,44,Rhode Island,<15 Years,5,19.586336571607646,1
2018-01-01,44,Rhode Island,15-25 Years,14,71.83908045977012,0
2019-01-01,44,Rhode Island,15-25 Years,17,88.64323704244447,0
2020-01-01,44,Rhode Island,15-25 Years,5,33.28451604313673,1
2021-01-01,44,Rhode Island,15-25 Years,14,83.87251377905584,0
2018-01-01,44,Rhode Island,25-45 Years,24,67.67235302410828,0
2019-01-01,44,Rhode Island,25-45 Years,23,64.37167646235656,0
2020-01-01,44,Rhode Island,25-45 Years,17,57.16207128446537,0
2021-01-01,44,Rhode Island,25-45 Years,26,81.03980301094037,0
2018-01-01,44,Rhode Island,45-64 Years,26,78.41008474320697,0
2019-01-01,44,Rhode Island,45-64 Years,21,63.273976317454576,0
2020-01-01,44,Rhode Island,45-64 Years,12,41.69707078077765,0
2021-01-01,44,Rhode Island,45-64 Years,18,57.87223097450407,0
2018-01-01,44,Rhode Island,65+ Years,22,74.11150412666329,0
2019-01-01,44,Rhode Island,65+ Years,38,124.71283229405974,0
2020-01-01,44,Rhode Island,65+ Years,18,64.31097931330166,0
2021-01-01,44,Rhode Island,65+ Years,26,82.92138414925849,0
2018-01-01,44,Rhode Island,Total,92,61.69527896995708,0
2019-01-01,44,Rhode Island,Total,106,70.64453138016755,0
2020-01-01,44,Rhode Island,Total,59,48.06243228492062,0
2021-01-01,44,Rhode Island,Total,91,66.60859763283291,0
2018-01-01,16,Idaho,<15 Years,13,52.73833671399594,0
2019-01-01,16,Idaho,<15 Years,11,43.13894662535786,0
2020-01-01,16,Idaho,<15 Years,5,25.855827903609473,1
2021-01-01,16,Idaho,<15 Years,19,84.55342441368876,0
2018-01-01,16,Idaho,15-25 Years,22,137.13145920339088,0
2019-01-01,16,Idaho,15-25 Years,25,144.10052452590926,0
2020-01-01,16,Idaho,15-25 Years,17,98.76256317899262,0
2021-01-01,16,Idaho,15-25 Years,32,169.6442771563378,0
2018-01-01,16,Idaho,25-45 Years,34,115.57549799442518,0
2019-01-01,16,Idaho,25-45 Years,40,124.17347033806227,0
2020-01-01,16,Idaho,25-45 Years,24,73.87343018960847,0
2021-01-01,16,Idaho,25-45 Years,37,101.65672995027063,0
2018-01-01,16,Idaho,45-64 Years,25,99.47081526280189,0
2019-01-01,16,Idaho,45-64 Years,23,84.87398058968965,0
2020-01-01,16,Idaho,45-64 Years,24,86.72400086724001,0
2021-01-01,16,Idaho,45-64 Years,34,108.95340639620586,0
2018-01-01,16,Idaho,65+ Years,25,97.75171065493646,0
2019-01-01,16,Idaho,65+ Years,27,94.2474169226473,0
2020-01-01,16,Idaho,65+ Years,15,52.802027597859755,0
2021-01-01,16,Idaho,65+ Years,41,127.91314385548935,0
2018-01-01,16,Idaho,Total,117,97.15267917196024,0
2019-01-01,16,Idaho,Total,124,95.0898368902556,0
2020-01-01,16,Idaho,Total,84,67.2936727925272,0
2021-01-01,16,Idaho,Total,162,115.21146994189644,0
2018-01-01,31,Nebraska,<15 Years,5,26.01321471307424,1
2019-01-01,31,Nebraska,<15 Years,5,22.419513944937673,1
2020-01-01,31,Nebraska,<15 Years,5,31.059758976270345,1
2021-01-01,31,Nebraska,<15 Years,11,55.606106561520576,0
2018-01-01,31,Nebraska,15-25 Years,37,215.21637971149372,0
2019-01-01,31,Nebraska,15-25 Years,34,175.4748142031379,0
2020-01-01,31,Nebraska,15-25 Years,19,106.87366407919902,0
2021-01-01,31,Nebraska,15-25 Years,38,186.24712052149195,0
2018-01-01,31,Nebraska,25-45 Years,61,188.8603362333199,0
2019-01-01,31,Nebraska,25-45 Years,82,229.2231571296788,0
2020-01-01,31,Nebraska,25-45 Years,50,150.00150001500015,0
2021-01-01,31,Nebraska,25-45 Years,73,193.1216931216931,0
2018-01-01,31,Nebraska,45-64 Years,29,115.71303168143005,0
2019-01-01,31,Nebraska,45-64 Years,44,153.7816300852789,0
2020-01-01,31,Nebraska,45-64 Years,43,156.734098778932,0
2021-01-01,31,Nebraska,45-64 Years,43,140.95125708853706,0
2018-01-01,31,Nebraska,65+ Years,33,152.76363299694472,0
2019-01-01,31,Nebraska,65+ Years,23,87.61904761904762,0
2020-01-01,31,Nebraska,65+ Years,29,112.62135922330097,0
2021-01-01,31,Nebraska,65+ Years,35,118.91818428920902,0
2018-01-01,31,Nebraska,Total,169,146.89393215064885,0
2019-01-01,31,Nebraska,Total,183,138.6153613088926,0
2020-01-01,31,Nebraska,Total,141,117.28790437292562,0
2021-01-01,31,Nebraska,Total,198,143.8702551880486,0
2018-01-01,23,Maine,<15 Years,5,32.17503217503217,1
2019-01-01,23,Maine,<15 Years,5,27.993953306085885,1
2020-01-01,23,Maine,<15 Years,5,40.72987943955686,1
2021-01-01,23,Maine,<15 Years,5,34.04603023287485,1
2018-01-01,23,Maine,15-25 Years,26,195.1951951951952,0
2019-01-01,23,Maine,15-25 Years,13,86.7186978853979,0
2020-01-01,23,Maine,15-25 Years,12,97.35518416355671,0
2021-01-01,23,Maine,15-25 Years,20,140.10507880910683,0
2018-01-01,23,Maine,25-45 Years,22,75.55982964692953,0
2019-01-01,23,Maine,25-45 Years,22,67.64651620441548,0
2020-01-01,23,Maine,25-45 Years,26,90.78846288148614,0
2021-01-01,23,Maine,25-45 Years,40,123.46060063582209,0
2018-01-01,23,Maine,45-64 Years,28,92.45195800039622,0
