,,Jan 1 – Dec 31 2020,73,144,93,46706
,,Jan 1 – Dec 31 2021,116,196,98,54390
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,32,114,18,35170
,,Jan 1 – Dec 31 2019,47,152,32,42388
,,Jan 1 – Dec 31 2020,39,130,23,40487
,,Jan 1 – Dec 31 2021,48,147,30,46410
,65 Years or more,Jan 1 – Dec 31 2018,24,71,10 or fewer,33084
,,Jan 1 – Dec 31 2019,24,84,10 or fewer,40876
,,Jan 1 – Dec 31 2020,12,61,12,39250
,,Jan 1 – Dec 31 2021,22,103,10 or fewer,44485
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,282
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,432
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,574
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,616
,"Total: Total includes all data under the Oklahoma bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,137,464,144,166687
,,Jan 1 – Dec 31 2019,142,580,155,197324
,,Jan 1 – Dec 31 2020,138,407,210,179102
,,Jan 1 – Dec 31 2021,209,534,217,208342
Nevada,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,18,10 or fewer,32578
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,33596
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,21905
,,Jan 1 – Dec 31 2021,10 or fewer,13,10 or fewer,25889
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,12,15,76,20150
,,Jan 1 – Dec 31 2019,13,19,80,20319
,,Jan 1 – Dec 31 2020,21,11,78,17444
,,Jan 1 – Dec 31 2021,27,11,106,18781
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,64,31,81,40629
,,Jan 1 – Dec 31 2019,61,42,83,42190
,,Jan 1 – Dec 31 2020,61,29,125,39328
,,Jan 1 – Dec 31 2021,77,55,149,41343
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,37,38,29,33958
,,Jan 1 – Dec 31 2019,28,28,40,34809
,,Jan 1 – Dec 31 2020,27,29,43,32304
,,Jan 1 – Dec 31 2021,33,54,37,33466
,65 Years or more,Jan 1 – Dec 31 2018,16,13,10 or fewer,21847
,,Jan 1 – Dec 31 2019,16,23,10 or fewer,23252
,,Jan 1 – Dec 31 2020,19,30,10 or fewer,21145
,,Jan 1 – Dec 31 2021,18,27,10 or fewer,23847
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,406
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,420
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,422
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,493
,"Total: Total includes all data under the Nevada bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,127,114,199,149074
,,Jan 1 – Dec 31 2019,118,121,215,154022
,,Jan 1 – Dec 31 2020,129,102,260,132087
,,Jan 1 – Dec 31 2021,161,160,303,143348
West Virginia,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,22423
,,Jan 1 – Dec 31 2019,10 or fewer,15,10 or fewer,24371
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,18659
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,22651
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,14,29,26,18829
,,Jan 1 – Dec 31 2019,19,25,16,20241
,,Jan 1 – Dec 31 2020,23,15,23,18454
,,Jan 1 – Dec 31 2021,10 or fewer,23,13,21429
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,78,28,36,36761
,,Jan 1 – Dec 31 2019,74,34,42,39443
,,Jan 1 – Dec 31 2020,90,38,44,38588
,,Jan 1 – Dec 31 2021,103,44,47,43606
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,25,32,18,34579
,,Jan 1 – Dec 31 2019,39,54,24,37767
,,Jan 1 – Dec 31 2020,31,29,25,37593
,,Jan 1 – Dec 31 2021,34,37,29,43368
,65 Years or more,Jan 1 – Dec 31 2018,10 or fewer,16,10 or fewer,27799
,,Jan 1 – Dec 31 2019,10 or fewer,24,10 or fewer,32121
,,Jan 1 – Dec 31 2020,15,26,10 or fewer,33192
,,Jan 1 – Dec 31 2021,13,29,13,39757
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,220
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,236
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,276
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,358
,"Total: Total includes all data under the West Virginia bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,127,114,85,139823
,,Jan 1 – Dec 31 2019,144,151,93,153286
,,Jan 1 – Dec 31 2020,154,110,103,146033
,,Jan 1 – Dec 31 2021,158,137,109,170255
Missouri,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,12236
,,Jan 1 – Dec 31 2019,10 or fewer,13,10 or fewer,12319
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,8897
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,12719
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,10 or fewer,32,35,16964
,,Jan 1 – Dec 31 2019,15,30,46,17083
,,Jan 1 – Dec 31 2020,24,11,61,14957
,,Jan 1 – Dec 31 2021,44,30,47,18572
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,36,66,41,36954
,,Jan 1 – Dec 31 2019,32,54,58,37557
,,Jan 1 – Dec 31 2020,43,37,78,33609
,,Jan 1 – Dec 31 2021,103,59,79,40366
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,28,58,10 or fewer,33279
,,Jan 1 – Dec 31 2019,16,52,24,33753
,,Jan 1 – Dec 31 2020,20,31,20,30375
,,Jan 1 – Dec 31 2021,45,47,12,36031
,65 Years or more,Jan 1 – Dec 31 2018,10 or fewer,37,10 or fewer,31408
,,Jan 1 – Dec 31 2019,14,35,10 or fewer,33069
,,Jan 1 – Dec 31 2020,12,27,10 or fewer,30909
,,Jan 1 – Dec 31 2021,22,36,10 or fewer,36940
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,241
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,271
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,318
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,363
,"Total: Total includes all data under the Missouri bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,84,198,91,130559
,,Jan 1 – Dec 31 2019,76,184,141,133532
,,Jan 1 – Dec 31 2020,100,109,170,118638
,,Jan 1 – Dec 31 2021,214,172,150,144454
Hawaii,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,29796
,,Jan 1 – Dec 31 2019,10 or fewer,12,10 or fewer,31332
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,18906
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,20221
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,10 or fewer,12,10 or fewer,17768
,,Jan 1 – Dec 31 2019,11,15,10 or fewer,17350
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,12782
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,11,13315
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,35,27,14,37968
,,Jan 1 – Dec 31 2019,35,23,14,37594
,,Jan 1 – Dec 31 2020,34,10 or fewer,17,30745
,,Jan 1 – Dec 31 2021,35,10 or fewer,27,31456
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,35,18,10 or fewer,35397
,,Jan 1 – Dec 31 2019,37,26,10 or fewer,35568
,,Jan 1 – Dec 31 2020,25,13,10 or fewer,30209
,,Jan 1 – Dec 31 2021,26,12,10 or fewer,30757
,65 Years or more,Jan 1 – Dec 31 2018,24,17,10 or fewer,32688
,,Jan 1 – Dec 31 2019,21,21,10 or fewer,34266
,,Jan 1 – Dec 31 2020,17,11,10 or fewer,30198
,,Jan 1 – Dec 31 2021,23,10 or fewer,10 or fewer,31935
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,328
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,262
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,332
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,314
,"Total: Total includes all data under the Hawaii bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,104,75,29,153230
,,Jan 1 – Dec 31 2019,105,96,32,155646
,,Jan 1 – Dec 31 2020,82,42,34,122683
,,Jan 1 – Dec 31 2021,90,35,49,127482
Rhode Island,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,31712
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,31830
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,21359
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,25528
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,39,14,26,19488
,,Jan 1 – Dec 31 2019,49,17,13,19178
,,Jan 1 – Dec 31 2020,38,10 or fewer,38,15022
,,Jan 1 – Dec 31 2021,42,14,34,16692
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,208,24,42,35465
,,Jan 1 – Dec 31 2019,240,23,29,35730
,,Jan 1 – Dec 31 2020,206,17,47,29740
,,Jan 1 – Dec 31 2021,206,26,47,32083
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,79,26,10 or fewer,33159
,,Jan 1 – Dec 31 2019,96,21,10 or fewer,33189
,,Jan 1 – Dec 31 2020,75,12,10 or fewer,28779
,,Jan 1 – Dec 31 2021,83,18,14,31103
,65 Years or more,Jan 1 – Dec 31 2018,17,22,10 or fewer,29685
,,Jan 1 – Dec 31 2019,10 or fewer,38,10 or fewer,30470
,,Jan 1 – Dec 31 2020,10 or fewer,18,10 or fewer,27989
,,Jan 1 – Dec 31 2021,16,26,10 or fewer,31355
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,307
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,313
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,384
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,423
,"Total: Total includes all data under the Rhode Island bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,342,92,81,149120
,,Jan 1 – Dec 31 2019,391,106,56,150047
,,Jan 1 – Dec 31 2020,328,59,99,122757
,,Jan 1 – Dec 31 2021,344,91,98,136619
Idaho,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,13,10 or fewer,24650
,,Jan 1 – Dec 31 2019,10 or fewer,11,10 or fewer,25499
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,19338
,,Jan 1 – Dec 31 2021,10 or fewer,19,10 or fewer,22471
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,21,22,10 or fewer,16043
,,Jan 1 – Dec 31 2019,10 or fewer,25,10 or fewer,17349
,,Jan 1 – Dec 31 2020,21,17,10 or fewer,17213
,,Jan 1 – Dec 31 2021,34,32,10 or fewer,18863
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,41,34,10 or fewer,29418
,,Jan 1 – Dec 31 2019,42,40,10 or fewer,32213
,,Jan 1 – Dec 31 2020,53,24,10 or fewer,32488
,,Jan 1 – Dec 31 2021,106,37,10 or fewer,36397
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,29,25,10 or fewer,25133
,,Jan 1 – Dec 31 2019,34,23,10 or fewer,27099
,,Jan 1 – Dec 31 2020,27,24,10 or fewer,27674
,,Jan 1 – Dec 31 2021,36,34,10 or fewer,31206
,65 Years or more,Jan 1 – Dec 31 2018,19,25,10 or fewer,25575
,,Jan 1 – Dec 31 2019,18,27,10 or fewer,28648
,,Jan 1 – Dec 31 2020,25,15,10 or fewer,28408
,,Jan 1 – Dec 31 2021,20,41,10 or fewer,32053
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,156
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,135
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,179
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,175
,"Total: Total includes all data under the Idaho bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,115,117,17,120429
,,Jan 1 – Dec 31 2019,107,124,14,130403
,,Jan 1 – Dec 31 2020,126,84,29,124826
,,Jan 1 – Dec 31 2021,192,162,17,140611
Nebraska,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,19221
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,22302
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,16098
,,Jan 1 – Dec 31 2021,10 or fewer,11,10 or fewer,19782
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,10 or fewer,37,49,17192
,,Jan 1 – Dec 31 2019,10 or fewer,34,55,19376
,,Jan 1 – Dec 31 2020,15,19,66,17778
,,Jan 1 – Dec 31 2021,33,38,57,20403
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,19,61,45,32299
,,Jan 1 – Dec 31 2019,28,82,48,35773
,,Jan 1 – Dec 31 2020,49,50,78,33333
,,Jan 1 – Dec 31 2021,76,73,72,37800
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,21,29,11,25062
,,Jan 1 – Dec 31 2019,17,44,15,28612
,,Jan 1 – Dec 31 2020,22,43,16,27435
,,Jan 1 – Dec 31 2021,25,43,23,30507
,65 Years or more,Jan 1 – Dec 31 2018,14,33,10 or fewer,21602
,,Jan 1 – Dec 31 2019,17,23,10 or fewer,26250
,,Jan 1 – Dec 31 2020,10 or fewer,29,11,25750
,,Jan 1 – Dec 31 2021,10 or fewer,35,10 or fewer,29432
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,137
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,291
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,345
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,300
,"Total: Total includes all data under the Nebraska bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,60,169,108,115049
,,Jan 1 – Dec 31 2019,70,183,126,132020
,,Jan 1 – Dec 31 2020,93,141,172,120217
,,Jan 1 – Dec 31 2021,143,198,162,137624
Maine,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,15540
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,17861
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,12276
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,14686
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,16,26,10 or fewer,13320
,,Jan 1 – Dec 31 2019,11,13,10 or fewer,14991
,,Jan 1 – Dec 31 2020,18,12,10 or fewer,12326
,,Jan 1 – Dec 31 2021,25,20,11,14275
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,120,22,10 or fewer,29116
,,Jan 1 – Dec 31 2019,128,22,10 or fewer,32522
,,Jan 1 – Dec 31 2020,125,26,10 or fewer,28638
,,Jan 1 – Dec 31 2021,182,40,14,32399
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,39,28,10 or fewer,30286
,,Jan 1 – Dec 31 2019,35,26,10 or fewer,33748
,,Jan 1 – Dec 31 2020,53,23,10 or fewer,29147
,,Jan 1 – Dec 31 2021,76,23,10 or fewer,33295
,65 Years or more,Jan 1 – Dec 31 2018,10 or fewer,32,10 or fewer,31147
,,Jan 1 – Dec 31 2019,10 or fewer,31,10 or fewer,35987
,,Jan 1 – Dec 31 2020,14,26,10 or fewer,31137
,,Jan 1 – Dec 31 2021,18,28,10 or fewer,36193
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,150
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,211
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,289
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,296
,"Total: Total includes all data under the Maine bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,181,118,22,119049
,,Jan 1 – Dec 31 2019,180,93,22,134726
,,Jan 1 – Dec 31 2020,210,92,18,113343
,,Jan 1 – Dec 31 2021,298,117,37,130579
Kansas,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,14934
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,17074
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,11598
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,13453
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,10 or fewer,24,71,13011
,,Jan 1 – Dec 31 2019,10 or fewer,33,87,15079
,,Jan 1 – Dec 31 2020,19,17,83,13192
,,Jan 1 – Dec 31 2021,29,30,64,13907
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,32,62,71,26701
,,Jan 1 – Dec 31 2019,37,57,89,30817
,,Jan 1 – Dec 31 2020,43,44,74,28090
,,Jan 1 – Dec 31 2021,78,42,105,28903
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,31,64,23,24440
,,Jan 1 – Dec 31 2019,30,55,37,28076
,,Jan 1 – Dec 31 2020,26,36,27,25287
,,Jan 1 – Dec 31 2021,31,38,39,26593
,65 Years or more,Jan 1 – Dec 31 2018,10 or fewer,26,10 or fewer,23626
,,Jan 1 – Dec 31 2019,13,27,10 or fewer,27904
,,Jan 1 – Dec 31 2020,10 or fewer,24,10 or fewer,25736
,,Jan 1 – Dec 31 2021,10 or fewer,33,10 or fewer,28735
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,208
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,219
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,290
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,293
,"Total: Total includes all data under the Kansas bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,78,185,170,102543
,,Jan 1 – Dec 31 2019,88,181,223,118647
,,Jan 1 – Dec 31 2020,98,122,199,103796
,,Jan 1 – Dec 31 2021,149,145,211,111393
Delaware,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,33262
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,33884
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,23779
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,29479
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,17,20,17,11792
,,Jan 1 – Dec 31 2019,24,16,29,12193
,,Jan 1 – Dec 31 2020,19,11,36,10071
,,Jan 1 – Dec 31 2021,14,14,34,12848
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,137,25,20,18305
,,Jan 1 – Dec 31 2019,119,31,26,18866
,,Jan 1 – Dec 31 2020,138,26,37,16846
,,Jan 1 – Dec 31 2021,148,22,38,21259
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,45,25,10 or fewer,16200
,,Jan 1 – Dec 31 2019,50,22,10 or fewer,16797
,,Jan 1 – Dec 31 2020,62,14,10 or fewer,14882
,,Jan 1 – Dec 31 2021,75,26,10 or fewer,18781
,65 Years or more,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,13724
,,Jan 1 – Dec 31 2019,10 or fewer,15,10 or fewer,14919
,,Jan 1 – Dec 31 2020,10 or fewer,13,10 or fewer,13302
,,Jan 1 – Dec 31 2021,15,29,10 or fewer,17390
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,132
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,173
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,187
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,235
,"Total: Total includes all data under the Delaware bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,209,86,45,92981
,,Jan 1 – Dec 31 2019,197,92,62,96402
,,Jan 1 – Dec 31 2020,229,69,80,78750
,,Jan 1 – Dec 31 2021,253,98,90,99598
North Dakota,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,12,10 or fewer,13471
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,13928
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,10782
,,Jan 1 – Dec 31 2021,10 or fewer,15,10 or fewer,13719
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,17,18,10 or fewer,10894
,,Jan 1 – Dec 31 2019,13,15,10 or fewer,10805
,,Jan 1 – Dec 31 2020,23,19,12,10086
,,Jan 1 – Dec 31 2021,32,25,16,11523
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,25,29,12,21316
,,Jan 1 – Dec 31 2019,35,36,14,21847
,,Jan 1 – Dec 31 2020,69,36,20,20962
,,Jan 1 – Dec 31 2021,108,34,17,23182
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,12,25,10 or fewer,16261
,,Jan 1 – Dec 31 2019,15,17,10 or fewer,16452
,,Jan 1 – Dec 31 2020,16,12,10 or fewer,15986
,,Jan 1 – Dec 31 2021,25,32,10 or fewer,17742
,65 Years or more,Jan 1 – Dec 31 2018,10 or fewer,24,10 or fewer,15794
,,Jan 1 – Dec 31 2019,10 or fewer,13,10 or fewer,16801
,,Jan 1 – Dec 31 2020,10 or fewer,15,10 or fewer,16523
,,Jan 1 – Dec 31 2021,10 or fewer,17,10 or fewer,17829
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,130
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,150
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,143
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,125
,"Total: Total includes all data under the North Dakota bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,60,108,26,77522
,,Jan 1 – Dec 31 2019,68,88,31,79630
,,Jan 1 – Dec 31 2020,111,89,45,74144
,,Jan 1 – Dec 31 2021,169,122,43,83728
New Mexico,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,9701
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,9507
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,5162
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,6046
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,14,16,10 or fewer,9350
,,Jan 1 – Dec 31 2019,23,17,10 or fewer,9142
,,Jan 1 – Dec 31 2020,20,13,10 or fewer,6455
,,Jan 1 – Dec 31 2021,25,10 or fewer,10 or fewer,7543
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,48,30,10 or fewer,21081
,,Jan 1 – Dec 31 2019,75,24,10 or fewer,21303
,,Jan 1 – Dec 31 2020,87,20,14,16273
,,Jan 1 – Dec 31 2021,73,29,16,18880
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,37,18,10 or fewer,15961
,,Jan 1 – Dec 31 2019,32,20,10 or fewer,16147
,,Jan 1 – Dec 31 2020,42,21,10 or fewer,13172
,,Jan 1 – Dec 31 2021,26,21,10 or fewer,14958
,65 Years or more,Jan 1 – Dec 31 2018,11,16,10 or fewer,14306
,,Jan 1 – Dec 31 2019,16,14,10 or fewer,15193
,,Jan 1 – Dec 31 2020,20,17,10 or fewer,12971
,,Jan 1 – Dec 31 2021,11,12,10 or fewer,15057
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,89
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,94
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,104
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,112
,"Total: Total includes all data under the New Mexico bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,109,87,15,70168
,,Jan 1 – Dec 31 2019,142,81,17,71090
,,Jan 1 – Dec 31 2020,170,71,28,53945
,,Jan 1 – Dec 31 2021,134,74,29,62379
Alabama,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,4314
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,4120
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,3944
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,14587
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,10 or fewer,17,10 or fewer,3894
,,Jan 1 – Dec 31 2019,10 or fewer,15,19,3760
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,13,4762
,,Jan 1 – Dec 31 2021,10 or fewer,32,45,15003
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,12,29,17,8416
,,Jan 1 – Dec 31 2019,10 or fewer,47,19,8362
,,Jan 1 – Dec 31 2020,16,11,15,11138
,,Jan 1 – Dec 31 2021,53,60,65,32933
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,10 or fewer,21,10 or fewer,7245
,,Jan 1 – Dec 31 2019,10 or fewer,25,12,7134
,,Jan 1 – Dec 31 2020,11,16,12,10412
,,Jan 1 – Dec 31 2021,33,42,19,30890
,65 Years or more,Jan 1 – Dec 31 2018,10 or fewer,11,10 or fewer,4467
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,4616
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,8530
,,Jan 1 – Dec 31 2021,10 or fewer,30,10 or fewer,27803
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,57
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,66
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,69
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,289
,"Total: Total includes all data under the Alabama bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,22,79,35,28270
,,Jan 1 – Dec 31 2019,15,104,52,27976
,,Jan 1 – Dec 31 2020,36,38,45,38774
,,Jan 1 – Dec 31 2021,104,170,139,120991
South Dakota,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,10611
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,10227
