,,,Feb 12 – Feb 18,16558
,,,Feb 19 – Feb 25,16170
,,,Feb 26 – Mar 4,16459
,,,Mar 5 – Mar 11,16089
,,,Mar 12 – Mar 18,16378
,,,Mar 19 – Mar 25,16982
,,,Mar 26 – Apr 1,16451
,,,Apr 2 – Apr 8,16281
,,,Apr 9 – Apr 15,17069
,,,Apr 16 – Apr 22,15932
,,,Apr 23 – Apr 29,16292
,,,Apr 30 – May 6,16873
,,,May 7 – May 13,17221
,,,May 14 – May 20,17232
,,,May 21 – May 27,17728
,,,May 28 – Jun 3,18188
,,,Jun 4 – Jun 10,17224
,,,Jun 11 – Jun 17,16944
,,,Jun 18 – Jun 24,17127
,,,Jun 25 – Jul 1,17073
,,,Jul 2 – Jul 8,17162
,,,Jul 9 – Jul 15,16972
,,,Jul 16 – Jul 22,16924
,,,Jul 23 – Jul 29,16741
,,,Jul 30 – Aug 5,16835
,,,Aug 6 – Aug 12,17039
,,,Aug 13 – Aug 19,17286
,,,Aug 20 – Aug 26,17301
,,,Aug 27 – Sep 2,17303
,,,Sep 3 – Sep 9,17815
,,,Sep 10 – Sep 16,17244
,,,Sep 17 – Sep 23,18038
,,,Sep 24 – Sep 30,17881
,,,Oct 1 – Oct 7,17316
,,,Oct 8 – Oct 14,16958
,,,Oct 15 – Oct 21,17344
,,,Oct 22 – Oct 28,17334
,,,Oct 29 – Nov 4,16799
,,,Nov 5 – Nov 11,17662
,,,Nov 12 – Nov 18,17776
,,,Nov 19 – Nov 25,17497
,,,Nov 26 – Dec 2,17760
,,,Dec 3 – Dec 9,18188
,,,Dec 10 – Dec 16,18170
,,,Dec 17 – Dec 23,18602
,,,Dec 24 – Dec 30,19301
Mississippi,Less than 1 Years,2023,Jan 1 – Jan 7,350
,,,Jan 8 – Jan 14,306
,,,Jan 15 – Jan 21,317
,,,Jan 22 – Jan 28,330
,,,Jan 29 – Feb 4,322
,,,Feb 5 – Feb 11,280
,,,Feb 12 – Feb 18,325
,,,Feb 19 – Feb 25,288
,,,Feb 26 – Mar 4,283
,,,Mar 5 – Mar 11,304
,,,Mar 12 – Mar 18,298
,,,Mar 19 – Mar 25,292
,,,Mar 26 – Apr 1,290
,,,Apr 2 – Apr 8,287
,,,Apr 9 – Apr 15,314
,,,Apr 16 – Apr 22,308
,,,Apr 23 – Apr 29,297
,,,Apr 30 – May 6,283
,,,May 7 – May 13,276
,,,May 14 – May 20,301
,,,May 21 – May 27,294
,,,May 28 – Jun 3,348
,,,Jun 4 – Jun 10,278
,,,Jun 11 – Jun 17,267
,,,Jun 18 – Jun 24,251
,,,Jun 25 – Jul 1,267
,,,Jul 2 – Jul 8,265
,,,Jul 9 – Jul 15,272
,,,Jul 16 – Jul 22,311
,,,Jul 23 – Jul 29,326
,,,Jul 30 – Aug 5,297
,,,Aug 6 – Aug 12,310
,,,Aug 13 – Aug 19,384
,,,Aug 20 – Aug 26,365
,,,Aug 27 – Sep 2,321
,,,Sep 3 – Sep 9,372
,,,Sep 10 – Sep 16,324
,,,Sep 17 – Sep 23,394
,,,Sep 24 – Sep 30,378
,,,Oct 1 – Oct 7,382
,,,Oct 8 – Oct 14,426
,,,Oct 15 – Oct 21,412
,,,Oct 22 – Oct 28,395
,,,Oct 29 – Nov 4,460
,,,Nov 5 – Nov 11,515
,,,Nov 12 – Nov 18,526
,,,Nov 19 – Nov 25,517
,,,Nov 26 – Dec 2,507
,,,Dec 3 – Dec 9,396
,,,Dec 10 – Dec 16,426
,,,Dec 17 – Dec 23,437
,,,Dec 24 – Dec 30,550
,≥ 1 and < 5 Years,2023,Jan 1 – Jan 7,711
,,,Jan 8 – Jan 14,656
,,,Jan 15 – Jan 21,700
,,,Jan 22 – Jan 28,726
,,,Jan 29 – Feb 4,683
,,,Feb 5 – Feb 11,716
,,,Feb 12 – Feb 18,712
,,,Feb 19 – Feb 25,730
,,,Feb 26 – Mar 4,778
,,,Mar 5 – Mar 11,827
,,,Mar 12 – Mar 18,783
,,,Mar 19 – Mar 25,747
,,,Mar 26 – Apr 1,716
,,,Apr 2 – Apr 8,773
,,,Apr 9 – Apr 15,776
,,,Apr 16 – Apr 22,796
,,,Apr 23 – Apr 29,754
,,,Apr 30 – May 6,765
,,,May 7 – May 13,762
,,,May 14 – May 20,736
,,,May 21 – May 27,789
,,,May 28 – Jun 3,743
,,,Jun 4 – Jun 10,741
,,,Jun 11 – Jun 17,711
,,,Jun 18 – Jun 24,721
,,,Jun 25 – Jul 1,651
,,,Jul 2 – Jul 8,680
,,,Jul 9 – Jul 15,613
,,,Jul 16 – Jul 22,663
,,,Jul 23 – Jul 29,733
,,,Jul 30 – Aug 5,655
,,,Aug 6 – Aug 12,725
,,,Aug 13 – Aug 19,813
,,,Aug 20 – Aug 26,876
,,,Aug 27 – Sep 2,881
,,,Sep 3 – Sep 9,880
,,,Sep 10 – Sep 16,882
,,,Sep 17 – Sep 23,916
,,,Sep 24 – Sep 30,897
,,,Oct 1 – Oct 7,981
,,,Oct 8 – Oct 14,958
,,,Oct 15 – Oct 21,881
,,,Oct 22 – Oct 28,978
,,,Oct 29 – Nov 4,979
,,,Nov 5 – Nov 11,1139
,,,Nov 12 – Nov 18,1143
,,,Nov 19 – Nov 25,1039
,,,Nov 26 – Dec 2,904
,,,Dec 3 – Dec 9,960
,,,Dec 10 – Dec 16,1049
,,,Dec 17 – Dec 23,1209
,,,Dec 24 – Dec 30,1132
,≥ 5 and < 18 Years,2023,Jan 1 – Jan 7,1123
,,,Jan 8 – Jan 14,1192
,,,Jan 15 – Jan 21,1372
,,,Jan 22 – Jan 28,1426
,,,Jan 29 – Feb 4,1471
,,,Feb 5 – Feb 11,1415
,,,Feb 12 – Feb 18,1450
,,,Feb 19 – Feb 25,1434
,,,Feb 26 – Mar 4,1468
,,,Mar 5 – Mar 11,1537
,,,Mar 12 – Mar 18,1184
,,,Mar 19 – Mar 25,1406
,,,Mar 26 – Apr 1,1502
,,,Apr 2 – Apr 8,1417
,,,Apr 9 – Apr 15,1512
,,,Apr 16 – Apr 22,1596
,,,Apr 23 – Apr 29,1543
,,,Apr 30 – May 6,1533
,,,May 7 – May 13,1511
,,,May 14 – May 20,1439
,,,May 21 – May 27,1338
,,,May 28 – Jun 3,1331
,,,Jun 4 – Jun 10,1243
,,,Jun 11 – Jun 17,1150
,,,Jun 18 – Jun 24,1134
,,,Jun 25 – Jul 1,1211
,,,Jul 2 – Jul 8,1195
,,,Jul 9 – Jul 15,1212
,,,Jul 16 – Jul 22,1238
,,,Jul 23 – Jul 29,1195
,,,Jul 30 – Aug 5,1304
,,,Aug 6 – Aug 12,1536
,,,Aug 13 – Aug 19,2017
,,,Aug 20 – Aug 26,1934
,,,Aug 27 – Sep 2,1842
,,,Sep 3 – Sep 9,1758
,,,Sep 10 – Sep 16,1726
,,,Sep 17 – Sep 23,1778
,,,Sep 24 – Sep 30,1792
,,,Oct 1 – Oct 7,1586
,,,Oct 8 – Oct 14,1532
,,,Oct 15 – Oct 21,1664
,,,Oct 22 – Oct 28,1941
,,,Oct 29 – Nov 4,1824
,,,Nov 5 – Nov 11,2141
,,,Nov 12 – Nov 18,2076
,,,Nov 19 – Nov 25,1576
,,,Nov 26 – Dec 2,1674
,,,Dec 3 – Dec 9,1974
,,,Dec 10 – Dec 16,2123
,,,Dec 17 – Dec 23,2195
,,,Dec 24 – Dec 30,1635
,≥ 18 and < 50 Years,2023,Jan 1 – Jan 7,5565
,,,Jan 8 – Jan 14,5168
,,,Jan 15 – Jan 21,5446
,,,Jan 22 – Jan 28,5226
,,,Jan 29 – Feb 4,5185
,,,Feb 5 – Feb 11,5420
,,,Feb 12 – Feb 18,5207
,,,Feb 19 – Feb 25,5396
,,,Feb 26 – Mar 4,5360
,,,Mar 5 – Mar 11,5360
,,,Mar 12 – Mar 18,5130
,,,Mar 19 – Mar 25,5443
,,,Mar 26 – Apr 1,5386
,,,Apr 2 – Apr 8,5399
,,,Apr 9 – Apr 15,5444
,,,Apr 16 – Apr 22,5572
,,,Apr 23 – Apr 29,5573
,,,Apr 30 – May 6,5457
,,,May 7 – May 13,5707
,,,May 14 – May 20,5592
,,,May 21 – May 27,5690
,,,May 28 – Jun 3,5767
,,,Jun 4 – Jun 10,5925
,,,Jun 11 – Jun 17,5795
,,,Jun 18 – Jun 24,5866
,,,Jun 25 – Jul 1,5850
,,,Jul 2 – Jul 8,5822
,,,Jul 9 – Jul 15,5951
,,,Jul 16 – Jul 22,5985
,,,Jul 23 – Jul 29,5922
,,,Jul 30 – Aug 5,5797
,,,Aug 6 – Aug 12,6159
,,,Aug 13 – Aug 19,6171
,,,Aug 20 – Aug 26,6409
,,,Aug 27 – Sep 2,6175
,,,Sep 3 – Sep 9,6140
,,,Sep 10 – Sep 16,5968
,,,Sep 17 – Sep 23,5870
,,,Sep 24 – Sep 30,6107
,,,Oct 1 – Oct 7,5691
,,,Oct 8 – Oct 14,5744
,,,Oct 15 – Oct 21,5516
,,,Oct 22 – Oct 28,5981
,,,Oct 29 – Nov 4,5641
,,,Nov 5 – Nov 11,5996
,,,Nov 12 – Nov 18,6090
,,,Nov 19 – Nov 25,5614
,,,Nov 26 – Dec 2,6081
,,,Dec 3 – Dec 9,5892
,,,Dec 10 – Dec 16,6084
,,,Dec 17 – Dec 23,6396
,,,Dec 24 – Dec 30,6568
,≥ 50 and < 65 Years,2023,Jan 1 – Jan 7,2598
,,,Jan 8 – Jan 14,2400
,,,Jan 15 – Jan 21,2475
,,,Jan 22 – Jan 28,2390
,,,Jan 29 – Feb 4,2337
,,,Feb 5 – Feb 11,2353
,,,Feb 12 – Feb 18,2440
,,,Feb 19 – Feb 25,2578
,,,Feb 26 – Mar 4,2431
,,,Mar 5 – Mar 11,2529
,,,Mar 12 – Mar 18,2383
,,,Mar 19 – Mar 25,2473
,,,Mar 26 – Apr 1,2445
,,,Apr 2 – Apr 8,2416
,,,Apr 9 – Apr 15,2415
,,,Apr 16 – Apr 22,2512
,,,Apr 23 – Apr 29,2511
,,,Apr 30 – May 6,2441
,,,May 7 – May 13,2538
,,,May 14 – May 20,2579
,,,May 21 – May 27,2607
,,,May 28 – Jun 3,2674
,,,Jun 4 – Jun 10,2748
,,,Jun 11 – Jun 17,2686
,,,Jun 18 – Jun 24,2665
,,,Jun 25 – Jul 1,2698
,,,Jul 2 – Jul 8,2696
,,,Jul 9 – Jul 15,2720
,,,Jul 16 – Jul 22,2765
,,,Jul 23 – Jul 29,2763
,,,Jul 30 – Aug 5,2643
,,,Aug 6 – Aug 12,2803
,,,Aug 13 – Aug 19,2851
,,,Aug 20 – Aug 26,2802
,,,Aug 27 – Sep 2,2688
,,,Sep 3 – Sep 9,2797
,,,Sep 10 – Sep 16,2704
,,,Sep 17 – Sep 23,2675
,,,Sep 24 – Sep 30,2682
,,,Oct 1 – Oct 7,2573
,,,Oct 8 – Oct 14,2572
,,,Oct 15 – Oct 21,2580
,,,Oct 22 – Oct 28,2724
,,,Oct 29 – Nov 4,2438
,,,Nov 5 – Nov 11,2587
,,,Nov 12 – Nov 18,2616
,,,Nov 19 – Nov 25,2478
,,,Nov 26 – Dec 2,2658
,,,Dec 3 – Dec 9,2586
,,,Dec 10 – Dec 16,2581
,,,Dec 17 – Dec 23,2708
,,,Dec 24 – Dec 30,2870
,65 Years or more,2023,Jan 1 – Jan 7,3429
,,,Jan 8 – Jan 14,3108
,,,Jan 15 – Jan 21,3069
,,,Jan 22 – Jan 28,2984
,,,Jan 29 – Feb 4,2841
,,,Feb 5 – Feb 11,3040
,,,Feb 12 – Feb 18,3056
,,,Feb 19 – Feb 25,3166
,,,Feb 26 – Mar 4,3016
,,,Mar 5 – Mar 11,3174
,,,Mar 12 – Mar 18,3047
,,,Mar 19 – Mar 25,3175
,,,Mar 26 – Apr 1,3148
,,,Apr 2 – Apr 8,3077
,,,Apr 9 – Apr 15,3129
,,,Apr 16 – Apr 22,3190
,,,Apr 23 – Apr 29,3105
,,,Apr 30 – May 6,3065
,,,May 7 – May 13,3205
,,,May 14 – May 20,3273
,,,May 21 – May 27,3244
,,,May 28 – Jun 3,3379
,,,Jun 4 – Jun 10,3355
,,,Jun 11 – Jun 17,3327
,,,Jun 18 – Jun 24,3339
,,,Jun 25 – Jul 1,3405
,,,Jul 2 – Jul 8,3329
,,,Jul 9 – Jul 15,3317
,,,Jul 16 – Jul 22,3396
,,,Jul 23 – Jul 29,3362
,,,Jul 30 – Aug 5,3485
,,,Aug 6 – Aug 12,3449
,,,Aug 13 – Aug 19,3545
,,,Aug 20 – Aug 26,3378
,,,Aug 27 – Sep 2,3390
,,,Sep 3 – Sep 9,3594
,,,Sep 10 – Sep 16,3537
,,,Sep 17 – Sep 23,3287
,,,Sep 24 – Sep 30,3493
,,,Oct 1 – Oct 7,3411
,,,Oct 8 – Oct 14,3420
,,,Oct 15 – Oct 21,3336
,,,Oct 22 – Oct 28,3468
,,,Oct 29 – Nov 4,3187
,,,Nov 5 – Nov 11,3497
,,,Nov 12 – Nov 18,3439
,,,Nov 19 – Nov 25,3420
,,,Nov 26 – Dec 2,3605
,,,Dec 3 – Dec 9,3678
,,,Dec 10 – Dec 16,3566
,,,Dec 17 – Dec 23,3694
,,,Dec 24 – Dec 30,3860
,No value,2023,Jan 1 – Jan 7,10 or fewer
,,,Jan 8 – Jan 14,10 or fewer
,,,Jan 15 – Jan 21,10 or fewer
,,,Jan 22 – Jan 28,10 or fewer
,,,Jan 29 – Feb 4,10 or fewer
,,,Feb 5 – Feb 11,10 or fewer
,,,Feb 12 – Feb 18,10 or fewer
,,,Feb 19 – Feb 25,10 or fewer
,,,Feb 26 – Mar 4,10 or fewer
,,,Mar 5 – Mar 11,10 or fewer
,,,Mar 12 – Mar 18,10 or fewer
,,,Mar 19 – Mar 25,10 or fewer
,,,Mar 26 – Apr 1,10 or fewer
,,,Apr 2 – Apr 8,10 or fewer
,,,Apr 9 – Apr 15,10 or fewer
,,,Apr 16 – Apr 22,10 or fewer
,,,Apr 23 – Apr 29,10 or fewer
,,,Apr 30 – May 6,10 or fewer
,,,May 7 – May 13,10 or fewer
,,,May 14 – May 20,10 or fewer
,,,May 21 – May 27,10 or fewer
,,,May 28 – Jun 3,10 or fewer
,,,Jun 4 – Jun 10,10 or fewer
,,,Jun 11 – Jun 17,10 or fewer
,,,Jun 18 – Jun 24,10 or fewer
,,,Jun 25 – Jul 1,10 or fewer
,,,Jul 2 – Jul 8,10 or fewer
,,,Jul 9 – Jul 15,10 or fewer
,,,Jul 16 – Jul 22,10 or fewer
,,,Jul 23 – Jul 29,10 or fewer
,,,Jul 30 – Aug 5,10 or fewer
,,,Aug 6 – Aug 12,10 or fewer
,,,Aug 13 – Aug 19,10 or fewer
,,,Aug 20 – Aug 26,10 or fewer
,,,Aug 27 – Sep 2,10 or fewer
,,,Sep 3 – Sep 9,10 or fewer
,,,Sep 10 – Sep 16,10 or fewer
,,,Sep 17 – Sep 23,10 or fewer
,,,Sep 24 – Sep 30,10 or fewer
,,,Oct 1 – Oct 7,10 or fewer
,,,Oct 8 – Oct 14,10 or fewer
,,,Oct 15 – Oct 21,10 or fewer
,,,Oct 22 – Oct 28,10 or fewer
,,,Oct 29 – Nov 4,10 or fewer
,,,Nov 5 – Nov 11,10 or fewer
,,,Nov 12 – Nov 18,10 or fewer
,,,Nov 19 – Nov 25,10 or fewer
,,,Nov 26 – Dec 2,10 or fewer
,,,Dec 3 – Dec 9,10 or fewer
,,,Dec 10 – Dec 16,10 or fewer
,,,Dec 17 – Dec 23,10 or fewer
,,,Dec 24 – Dec 30,10 or fewer
,Total,2023,Jan 1 – Jan 7,13776
,,,Jan 8 – Jan 14,12830
,,,Jan 15 – Jan 21,13379
,,,Jan 22 – Jan 28,13082
,,,Jan 29 – Feb 4,12839
,,,Feb 5 – Feb 11,13224
,,,Feb 12 – Feb 18,13190
,,,Feb 19 – Feb 25,13592
,,,Feb 26 – Mar 4,13336
,,,Mar 5 – Mar 11,13731
,,,Mar 12 – Mar 18,12826
,,,Mar 19 – Mar 25,13536
,,,Mar 26 – Apr 1,13487
,,,Apr 2 – Apr 8,13369
,,,Apr 9 – Apr 15,13590
,,,Apr 16 – Apr 22,13974
,,,Apr 23 – Apr 29,13783
,,,Apr 30 – May 6,13544
,,,May 7 – May 13,13999
,,,May 14 – May 20,13920
,,,May 21 – May 27,13962
,,,May 28 – Jun 3,14242
,,,Jun 4 – Jun 10,14290
,,,Jun 11 – Jun 17,13936
,,,Jun 18 – Jun 24,13976
,,,Jun 25 – Jul 1,14082
,,,Jul 2 – Jul 8,13987
,,,Jul 9 – Jul 15,14085
,,,Jul 16 – Jul 22,14358
,,,Jul 23 – Jul 29,14301
,,,Jul 30 – Aug 5,14181
,,,Aug 6 – Aug 12,14982
,,,Aug 13 – Aug 19,15781
,,,Aug 20 – Aug 26,15764
,,,Aug 27 – Sep 2,15297
,,,Sep 3 – Sep 9,15541
,,,Sep 10 – Sep 16,15141
,,,Sep 17 – Sep 23,14920
,,,Sep 24 – Sep 30,15349
,,,Oct 1 – Oct 7,14624
,,,Oct 8 – Oct 14,14652
,,,Oct 15 – Oct 21,14389
,,,Oct 22 – Oct 28,15487
,,,Oct 29 – Nov 4,14529
,,,Nov 5 – Nov 11,15875
,,,Nov 12 – Nov 18,15890
,,,Nov 19 – Nov 25,14645
,,,Nov 26 – Dec 2,15429
,,,Dec 3 – Dec 9,15486
,,,Dec 10 – Dec 16,15829
,,,Dec 17 – Dec 23,16639
,,,Dec 24 – Dec 30,16615
Maryland,Less than 1 Years,2023,Jan 1 – Jan 7,361
,,,Jan 8 – Jan 14,286
,,,Jan 15 – Jan 21,297
,,,Jan 22 – Jan 28,327
,,,Jan 29 – Feb 4,269
,,,Feb 5 – Feb 11,301
,,,Feb 12 – Feb 18,283
,,,Feb 19 – Feb 25,282
,,,Feb 26 – Mar 4,297
,,,Mar 5 – Mar 11,283
,,,Mar 12 – Mar 18,308
,,,Mar 19 – Mar 25,312
,,,Mar 26 – Apr 1,295
,,,Apr 2 – Apr 8,294
,,,Apr 9 – Apr 15,275
,,,Apr 16 – Apr 22,270
,,,Apr 23 – Apr 29,259
,,,Apr 30 – May 6,252
,,,May 7 – May 13,271
,,,May 14 – May 20,255
,,,May 21 – May 27,272
,,,May 28 – Jun 3,269
,,,Jun 4 – Jun 10,267
,,,Jun 11 – Jun 17,263
,,,Jun 18 – Jun 24,263
,,,Jun 25 – Jul 1,198
,,,Jul 2 – Jul 8,233
,,,Jul 9 – Jul 15,244
,,,Jul 16 – Jul 22,251
,,,Jul 23 – Jul 29,205
,,,Jul 30 – Aug 5,273
,,,Aug 6 – Aug 12,257
,,,Aug 13 – Aug 19,250
,,,Aug 20 – Aug 26,242
,,,Aug 27 – Sep 2,241
,,,Sep 3 – Sep 9,280
,,,Sep 10 – Sep 16,314
,,,Sep 17 – Sep 23,259
,,,Sep 24 – Sep 30,306
,,,Oct 1 – Oct 7,260
,,,Oct 8 – Oct 14,300
,,,Oct 15 – Oct 21,352
,,,Oct 22 – Oct 28,341
,,,Oct 29 – Nov 4,381
,,,Nov 5 – Nov 11,414
,,,Nov 12 – Nov 18,500
,,,Nov 19 – Nov 25,426
,,,Nov 26 – Dec 2,456
,,,Dec 3 – Dec 9,420
,,,Dec 10 – Dec 16,361
,,,Dec 17 – Dec 23,420
,,,Dec 24 – Dec 30,481
,≥ 1 and < 5 Years,2023,Jan 1 – Jan 7,655
,,,Jan 8 – Jan 14,631
,,,Jan 15 – Jan 21,569
,,,Jan 22 – Jan 28,631
,,,Jan 29 – Feb 4,671
,,,Feb 5 – Feb 11,698
,,,Feb 12 – Feb 18,723
,,,Feb 19 – Feb 25,749
,,,Feb 26 – Mar 4,719
,,,Mar 5 – Mar 11,712
,,,Mar 12 – Mar 18,727
,,,Mar 19 – Mar 25,748
,,,Mar 26 – Apr 1,700
,,,Apr 2 – Apr 8,704
,,,Apr 9 – Apr 15,705
,,,Apr 16 – Apr 22,688
,,,Apr 23 – Apr 29,640
,,,Apr 30 – May 6,636
,,,May 7 – May 13,684
,,,May 14 – May 20,688
,,,May 21 – May 27,635
,,,May 28 – Jun 3,725
,,,Jun 4 – Jun 10,623
,,,Jun 11 – Jun 17,651
,,,Jun 18 – Jun 24,588
,,,Jun 25 – Jul 1,590
,,,Jul 2 – Jul 8,584
,,,Jul 9 – Jul 15,574
,,,Jul 16 – Jul 22,571
,,,Jul 23 – Jul 29,540
,,,Jul 30 – Aug 5,587
,,,Aug 6 – Aug 12,539
,,,Aug 13 – Aug 19,532
,,,Aug 20 – Aug 26,500
,,,Aug 27 – Sep 2,535
,,,Sep 3 – Sep 9,598
,,,Sep 10 – Sep 16,610
,,,Sep 17 – Sep 23,615
,,,Sep 24 – Sep 30,601
,,,Oct 1 – Oct 7,696
,,,Oct 8 – Oct 14,708
,,,Oct 15 – Oct 21,690
,,,Oct 22 – Oct 28,789
,,,Oct 29 – Nov 4,781
,,,Nov 5 – Nov 11,844
,,,Nov 12 – Nov 18,897
,,,Nov 19 – Nov 25,876
,,,Nov 26 – Dec 2,797
,,,Dec 3 – Dec 9,811
,,,Dec 10 – Dec 16,788
,,,Dec 17 – Dec 23,838
,,,Dec 24 – Dec 30,944
,≥ 5 and < 18 Years,2023,Jan 1 – Jan 7,1177
,,,Jan 8 – Jan 14,1280
,,,Jan 15 – Jan 21,1299
,,,Jan 22 – Jan 28,1289
,,,Jan 29 – Feb 4,1330
,,,Feb 5 – Feb 11,1540
,,,Feb 12 – Feb 18,1488
,,,Feb 19 – Feb 25,1526
,,,Feb 26 – Mar 4,1454
,,,Mar 5 – Mar 11,1531
,,,Mar 12 – Mar 18,1405
,,,Mar 19 – Mar 25,1552
,,,Mar 26 – Apr 1,1513
,,,Apr 2 – Apr 8,1213
,,,Apr 9 – Apr 15,1411
,,,Apr 16 – Apr 22,1551
,,,Apr 23 – Apr 29,1550
,,,Apr 30 – May 6,1457
,,,May 7 – May 13,1511
,,,May 14 – May 20,1566
,,,May 21 – May 27,1481
,,,May 28 – Jun 3,1500
,,,Jun 4 – Jun 10,1432
,,,Jun 11 – Jun 17,1270
,,,Jun 18 – Jun 24,1129
,,,Jun 25 – Jul 1,1101
,,,Jul 2 – Jul 8,1123
,,,Jul 9 – Jul 15,1167
,,,Jul 16 – Jul 22,1151
,,,Jul 23 – Jul 29,1108
,,,Jul 30 – Aug 5,1089
,,,Aug 6 – Aug 12,1057
,,,Aug 13 – Aug 19,1069
,,,Aug 20 – Aug 26,1076
,,,Aug 27 – Sep 2,1154
,,,Sep 3 – Sep 9,1291
,,,Sep 10 – Sep 16,1474
,,,Sep 17 – Sep 23,1474
,,,Sep 24 – Sep 30,1334
,,,Oct 1 – Oct 7,1440
,,,Oct 8 – Oct 14,1423
,,,Oct 15 – Oct 21,1430
,,,Oct 22 – Oct 28,1431
,,,Oct 29 – Nov 4,1384
,,,Nov 5 – Nov 11,1533
,,,Nov 12 – Nov 18,1455
,,,Nov 19 – Nov 25,1253
,,,Nov 26 – Dec 2,1309
,,,Dec 3 – Dec 9,1529
,,,Dec 10 – Dec 16,1658
,,,Dec 17 – Dec 23,1577
,,,Dec 24 – Dec 30,1383
,≥ 18 and < 50 Years,2023,Jan 1 – Jan 7,6098
,,,Jan 8 – Jan 14,5819
,,,Jan 15 – Jan 21,5846
,,,Jan 22 – Jan 28,5859
,,,Jan 29 – Feb 4,5734
,,,Feb 5 – Feb 11,5876
,,,Feb 12 – Feb 18,5906
,,,Feb 19 – Feb 25,6180
,,,Feb 26 – Mar 4,6070
,,,Mar 5 – Mar 11,5948
,,,Mar 12 – Mar 18,5947
,,,Mar 19 – Mar 25,6029
,,,Mar 26 – Apr 1,6184
,,,Apr 2 – Apr 8,6022
,,,Apr 9 – Apr 15,6176
,,,Apr 16 – Apr 22,6179
,,,Apr 23 – Apr 29,6270
,,,Apr 30 – May 6,6068
,,,May 7 – May 13,6135
,,,May 14 – May 20,6123
,,,May 21 – May 27,6136
,,,May 28 – Jun 3,6222
,,,Jun 4 – Jun 10,6165
,,,Jun 11 – Jun 17,6360
,,,Jun 18 – Jun 24,6240
,,,Jun 25 – Jul 1,6278
,,,Jul 2 – Jul 8,6318
,,,Jul 9 – Jul 15,6399
,,,Jul 16 – Jul 22,6362
,,,Jul 23 – Jul 29,6209
,,,Jul 30 – Aug 5,6385
,,,Aug 6 – Aug 12,6330
,,,Aug 13 – Aug 19,6418
,,,Aug 20 – Aug 26,6380
,,,Aug 27 – Sep 2,6427
,,,Sep 3 – Sep 9,6590
,,,Sep 10 – Sep 16,6422
,,,Sep 17 – Sep 23,6303
,,,Sep 24 – Sep 30,6259
,,,Oct 1 – Oct 7,6369
,,,Oct 8 – Oct 14,6207
,,,Oct 15 – Oct 21,6217
,,,Oct 22 – Oct 28,6407
,,,Oct 29 – Nov 4,6348
,,,Nov 5 – Nov 11,6300
,,,Nov 12 – Nov 18,6337
,,,Nov 19 – Nov 25,5855
,,,Nov 26 – Dec 2,6417
,,,Dec 3 – Dec 9,6450
,,,Dec 10 – Dec 16,6382
,,,Dec 17 – Dec 23,6482
,,,Dec 24 – Dec 30,6407
,≥ 50 and < 65 Years,2023,Jan 1 – Jan 7,2947
,,,Jan 8 – Jan 14,2672
,,,Jan 15 – Jan 21,2839
,,,Jan 22 – Jan 28,2691
,,,Jan 29 – Feb 4,2687
,,,Feb 5 – Feb 11,2802
,,,Feb 12 – Feb 18,2779
,,,Feb 19 – Feb 25,2750
,,,Feb 26 – Mar 4,2808
,,,Mar 5 – Mar 11,2717
,,,Mar 12 – Mar 18,2793
,,,Mar 19 – Mar 25,2743
,,,Mar 26 – Apr 1,2808
,,,Apr 2 – Apr 8,2838
,,,Apr 9 – Apr 15,2767
,,,Apr 16 – Apr 22,2910
,,,Apr 23 – Apr 29,2827
,,,Apr 30 – May 6,2917
,,,May 7 – May 13,2812
,,,May 14 – May 20,2816
,,,May 21 – May 27,2815
,,,May 28 – Jun 3,2867
,,,Jun 4 – Jun 10,2879
,,,Jun 11 – Jun 17,2830
,,,Jun 18 – Jun 24,2830
,,,Jun 25 – Jul 1,2951
,,,Jul 2 – Jul 8,2955
,,,Jul 9 – Jul 15,2993
,,,Jul 16 – Jul 22,3017
,,,Jul 23 – Jul 29,3005
,,,Jul 30 – Aug 5,2902
,,,Aug 6 – Aug 12,3150
,,,Aug 13 – Aug 19,2940
,,,Aug 20 – Aug 26,3011
,,,Aug 27 – Sep 2,2899
,,,Sep 3 – Sep 9,3084
,,,Sep 10 – Sep 16,2911
,,,Sep 17 – Sep 23,2824
,,,Sep 24 – Sep 30,2907
,,,Oct 1 – Oct 7,2983
,,,Oct 8 – Oct 14,2865
,,,Oct 15 – Oct 21,2884
,,,Oct 22 – Oct 28,2797
,,,Oct 29 – Nov 4,2765
,,,Nov 5 – Nov 11,2865
,,,Nov 12 – Nov 18,2889
,,,Nov 19 – Nov 25,2688
,,,Nov 26 – Dec 2,2834
,,,Dec 3 – Dec 9,2945
,,,Dec 10 – Dec 16,2888
,,,Dec 17 – Dec 23,2819
,,,Dec 24 – Dec 30,3126
,65 Years or more,2023,Jan 1 – Jan 7,3752
,,,Jan 8 – Jan 14,3487
,,,Jan 15 – Jan 21,3534
,,,Jan 22 – Jan 28,3419
,,,Jan 29 – Feb 4,3390
,,,Feb 5 – Feb 11,3532
,,,Feb 12 – Feb 18,3517
,,,Feb 19 – Feb 25,3472
,,,Feb 26 – Mar 4,3474
,,,Mar 5 – Mar 11,3603
,,,Mar 12 – Mar 18,3507
,,,Mar 19 – Mar 25,3535
,,,Mar 26 – Apr 1,3438
,,,Apr 2 – Apr 8,3533
,,,Apr 9 – Apr 15,3625
,,,Apr 16 – Apr 22,3574
,,,Apr 23 – Apr 29,3478
